step,sim_time,env_id,prismz,prismx,RevoluteJoint,q1_left,q1_right,q2_left,q2_right
11,0.05499999999999999,46,0.34858048,0.05187102,0.123448126,-0.043380745,-0.41883323,0.21220286,0.30590007
11,0.05499999999999999,47,0.3455265,-0.03808266,-0.14246123,0.09249647,0.21389396,0.2977741,0.15930776
11,0.05499999999999999,48,0.32937756,0.014152852,0.04214437,-0.13382775,0.005655907,0.0883699,0.057859275
11,0.05499999999999999,49,0.33879483,-0.018757785,-0.0608535,-0.11831423,0.22544639,0.043696705,0.11297017
11,0.05499999999999999,50,0.3359677,0.055512212,0.1590071,-0.10890087,-0.32003346,0.04002867,0.016058449
11,0.05499999999999999,51,0.34080115,0.014314935,0.017116744,0.16798608,-0.26804313,-1.8920426e-06,0.3258852
11,0.05499999999999999,52,0.33534107,-0.024425229,-0.05620241,0.19345608,-0.10672992,0.33732188,0.06896161
11,0.05499999999999999,53,0.35137412,-0.06338375,-0.18523167,-0.06638271,0.5329876,0.12829302,0.23661017
11,0.05499999999999999,54,0.37557703,0.044594526,0.1465156,-0.49467564,0.035231322,-2.3043333e-06,0.22233018
11,0.05499999999999999,55,0.34396985,-0.04651611,-0.17102169,0.2669972,0.17982891,0.113149695,0.27447814
11,0.05499999999999999,56,0.331039,-0.0018653137,-0.033190355,-0.08881941,0.13376163,0.06888156,0.033697598
11,0.05499999999999999,57,0.32716537,0.0049395654,0.007161341,-0.010036971,-0.088828415,0.012876326,0.116005756
11,0.05499999999999999,58,0.34443194,-0.011508829,-0.032475445,-0.26640686,0.24914445,0.24140483,-1.5230369e-05
11,0.05499999999999999,59,0.32908937,0.0034832105,-0.005661339,-0.0076719425,-0.04579724,0.104257174,0.2012206
11,0.05499999999999999,60,0.32983327,0.029222636,0.084035315,-0.03822545,-0.22976753,0.00235937,0.021797286
11,0.05499999999999999,61,0.33387378,-0.021368291,-0.053469688,0.13843563,-0.09219133,0.05770699,0.059904594
11,0.05499999999999999,62,0.33118913,0.018659607,0.036241364,0.012117154,-0.1291375,0.0826153,-0.0029789954
11,0.05499999999999999,63,0.329484,0.013894221,0.023389867,-0.12170618,-0.05250844,0.14891918,0.12354606
11,0.05499999999999999,64,0.34174523,-0.019026842,-0.07681248,-0.15580818,0.21812783,0.362962,0.057691045
11,0.05499999999999999,65,0.35444328,-0.0150389485,-0.084916584,0.06535681,0.126719,0.35295704,0.2883419
11,0.05499999999999999,66,0.33482206,-0.009650368,-0.02472119,-0.16240826,0.07156009,0.25121656,0.11619653
11,0.05499999999999999,67,0.3344901,-0.027817726,-0.091428235,0.31406045,0.005110003,-3.5101962e-08,0.21357113
11,0.05499999999999999,68,0.33361745,0.00936787,0.045616113,-0.21481271,0.13378912,0.18522467,0.20803538
11,0.05499999999999999,69,0.35188076,-0.033204377,-0.07626395,-0.15572126,0.316448,-0.00035630338,0.16789193
11,0.05499999999999999,70,0.34454274,-0.04728591,-0.13717438,-0.07882963,0.40767077,0.097093955,0.32898596
11,0.05499999999999999,71,0.33282793,-0.032926284,-0.10725419,0.20111723,0.013483771,0.5325422,-3.0695596e-06
11,0.05499999999999999,72,0.35483122,-0.056595806,-0.20129098,-0.08395337,0.41682044,0.36183771,0.17738676
11,0.05499999999999999,73,0.34194377,-0.0057940935,-0.031932034,-0.152049,0.23550306,-4.628739e-08,-1.1985435e-06
11,0.05499999999999999,74,0.330485,0.021328537,0.05114303,0.006170968,-0.21040174,0.03632586,0.122180924
11,0.05499999999999999,75,0.34177878,-0.028673949,-0.0821048,0.24763508,-0.17117026,0.14203206,0.26124626
11,0.05499999999999999,76,0.33291036,0.027460415,0.091482215,-0.04938304,-0.24840787,0.07753756,2.9630373e-05
11,0.05499999999999999,77,0.33973423,-0.041540377,-0.16234729,0.23226865,0.18311799,0.39430687,0.14011998
11,0.05499999999999999,78,0.33794993,-0.024930174,-0.07705168,0.19722006,-0.122743815,0.13735779,0.27196404
11,0.05499999999999999,79,0.3336016,0.0146582965,0.06713473,-0.01123924,-0.1779814,0.13026823,0.0001459396
11,0.05499999999999999,80,0.33010602,0.030400649,0.09730061,-0.1957146,-0.15082791,0.3256925,0.047190238
11,0.05499999999999999,81,0.3284291,-0.016550409,-0.05986493,0.0888447,0.013631623,2.5040046e-05,0.11461172
11,0.05499999999999999,82,0.3440531,0.0674946,0.18885863,-0.46295583,-0.2386327,0.22019391,0.2343568
11,0.05499999999999999,83,0.3319772,0.04537902,0.13471994,-0.27064407,-0.16570236,0.41150472,0.060741555
11,0.05499999999999999,84,0.35073763,-0.003464424,-0.05433627,0.052337997,-0.06088374,0.31729946,0.4491296
11,0.05499999999999999,85,0.3434645,-0.055301264,-0.20389667,0.30687097,0.28860065,0.027645767,0.29198363
11,0.05499999999999999,86,0.35384828,-0.005758107,0.016229162,0.2761783,-0.32653096,-2.4061128e-06,0.11807898
11,0.05499999999999999,87,0.33477768,-0.009381982,-0.017773962,0.15160245,-0.17201018,0.29318017,0.15324675
11,0.05499999999999999,88,0.32959116,-0.007883154,-0.02989964,0.018687312,0.057242855,0.109138325,0.11595552
11,0.05499999999999999,89,0.34181347,-0.042040534,-0.16510841,0.23177767,0.18775922,0.10266473,0.25764284
11,0.05499999999999999,90,0.3529839,0.038696013,0.13163996,-0.42668107,-0.08198732,0.13249083,0.38480794
11,0.05499999999999999,91,0.34516725,-0.018395903,-0.094891176,0.28410006,-0.008207376,0.0058094594,0.4238356
11,0.05499999999999999,92,0.32816315,0.0064704125,0.008549403,-0.06038252,0.029322783,0.2001912,0.0175869
11,0.05499999999999999,93,0.3469084,-0.0513133,-0.13617462,0.3547163,-0.057957094,-1.0549865e-06,1.5894539e-05
11,0.05499999999999999,94,0.35202923,-0.0819608,-0.30216292,0.4469824,0.25939193,0.16646834,0.23607895
11,0.05499999999999999,95,0.34404695,-0.036054153,-0.11254991,-0.1460295,0.3483047,0.29134104,0.004678425
11,0.05499999999999999,96,0.34815452,0.076425724,0.27156493,-0.41951683,-0.35021338,-1.3201158e-06,-8.850473e-05
11,0.05499999999999999,97,0.34705225,0.081234224,0.2680647,-0.46771005,-0.34869173,-4.7335917e-07,0.13776846
11,0.05499999999999999,98,0.32938725,-0.0018398749,0.015720043,-0.08634685,0.109400205,1.6244441e-05,-2.4379435e-06
11,0.05499999999999999,99,0.3283813,-0.017492374,-0.069210105,0.07235889,-0.03226907,9.539715e-05,0.31378064
12,0.05999999999999999,0,0.3365258,0.015230818,0.02327496,0.0028524406,-0.18592298,0.2021654,0.03254436
12,0.05999999999999999,1,0.3923944,-0.0012766569,0.04171568,-0.48157585,0.21909465,0.09780362,0.24642627
12,0.05999999999999999,2,0.3360371,0.004890039,0.03879,0.06387973,-0.26101747,0.12683219,0.23439312
12,0.05999999999999999,3,0.34178254,0.005770857,0.014514492,-0.1673317,0.022414664,0.40786916,0.21935113
12,0.05999999999999999,4,0.3402556,0.022492964,0.0953234,-0.30505303,0.058578506,0.028536856,0.010846336
12,0.05999999999999999,5,0.34246582,-0.021516064,-0.037319288,0.23072205,-0.14814778,0.12196943,0.00014724719
12,0.05999999999999999,6,0.34066626,-0.03322488,-0.024641605,0.124533296,-0.19580935,0.18173547,-1.0273111e-06
12,0.05999999999999999,7,0.3341586,0.032549255,0.12672283,-0.24592665,-0.11619918,0.14870572,0.10325872
12,0.05999999999999999,8,0.3271849,0.0030966145,-0.011486694,0.01735614,-0.07377826,0.00013211586,0.19278236
12,0.05999999999999999,9,0.3681817,-0.08553755,-0.22736248,0.6515229,-0.1268535,0.10037461,-2.0512327e-06
12,0.05999999999999999,10,0.34140503,-0.06410237,-0.2308012,0.28789765,0.27209795,-1.8435458e-06,0.015425258
12,0.05999999999999999,11,0.32942495,0.024074055,0.068431124,-0.24847032,-0.14216146,-3.4525533e-06,0.061099406
12,0.05999999999999999,12,0.3461456,-0.041932818,-0.0935612,0.1542312,-0.10308612,0.5717795,-0.00037408894
12,0.05999999999999999,13,0.3353718,0.05432916,0.15977336,-0.32973385,-0.21501222,0.19305514,0.12816046
12,0.05999999999999999,14,0.3377797,-0.057613466,-0.14869799,0.25732478,0.015618044,0.0012183103,5.8077196e-05
12,0.05999999999999999,15,0.33019125,0.007235006,-0.0164572,-0.054231193,0.035898,0.3033541,0.086593516
12,0.05999999999999999,16,0.3303347,-0.0070915176,-0.0137133505,0.17901555,-0.07323364,0.09996964,-8.0813714e-07
12,0.05999999999999999,17,0.33893067,-0.015480355,-0.04064457,-0.16872162,0.21909589,0.10761238,0.298527
12,0.05999999999999999,18,0.3893069,-0.026347755,-0.0007976136,-0.42694938,0.18274546,0.09676341,0.4850545
12,0.05999999999999999,19,0.33536884,0.044717945,0.13058527,-0.22457919,-0.2675893,0.20275399,0.112963416
12,0.05999999999999999,20,0.3421238,0.009822424,-0.058764335,-0.30166456,0.14404789,0.2653532,0.16515839
12,0.05999999999999999,21,0.3286615,0.022588627,0.07056859,-0.045861714,-0.09968044,-3.3858294e-05,0.10611274
12,0.05999999999999999,22,0.34722862,0.011964069,-0.0010336983,0.12984495,-0.33103076,0.14213331,0.3707761
12,0.05999999999999999,23,0.33290735,0.028660698,0.045471784,-0.16467027,-0.023188304,0.22215052,0.12712519
12,0.05999999999999999,24,0.3339598,-0.01713048,-0.052021135,-0.11126874,0.18607736,0.22000243,0.45922503
12,0.05999999999999999,25,0.32897875,0.0056442535,0.017964948,-0.14908983,0.016220551,0.13275954,0.04924933
12,0.05999999999999999,26,0.33042482,0.018298598,0.01099375,0.0056890175,-0.2562068,0.1007575,0.0029265855
12,0.05999999999999999,27,0.34499052,-0.03542808,-0.069129765,-0.12661605,0.09999559,-4.353748e-05,0.23887536
12,0.05999999999999999,28,0.32820767,-0.0051978067,-0.03154681,-0.0347241,0.07438485,0.23080204,0.0011998919
12,0.05999999999999999,29,0.3480451,-0.027106095,-0.122054175,0.104664944,0.29985088,0.2892523,0.037987657
12,0.05999999999999999,30,0.3667584,0.042660605,0.031030167,0.21280634,-0.33260125,0.09895232,-0.0007638111
12,0.05999999999999999,31,0.33864364,-0.038070083,-0.16378245,-0.058346923,0.19150591,0.19384623,0.123254724
12,0.05999999999999999,32,0.35355538,-0.0012240247,0.047988217,-0.4225604,0.11840462,0.10000842,0.1706297
12,0.05999999999999999,33,0.32883152,0.007918817,0.022420486,0.0661699,-0.0874898,3.9771948e-07,0.010114711
12,0.05999999999999999,34,0.33659956,-0.05915076,-0.19408871,0.35528404,0.18291275,-6.66299e-08,3.7167883e-05
12,0.05999999999999999,35,0.34898975,-0.03309355,-0.08263241,0.31787467,-0.20354903,0.2980817,0.16637719
12,0.05999999999999999,36,0.32897902,0.020872526,0.070285246,-0.107076965,-0.010386423,3.2541273e-05,0.060614407
12,0.05999999999999999,37,0.33191144,0.02370446,0.09083824,-0.17004864,-0.104305044,-0.0003433889,0.16620481
12,0.05999999999999999,38,0.34527025,-0.05625335,-0.21140386,0.14409198,0.38020694,0.22462045,0.123375274
12,0.05999999999999999,39,0.3334806,-0.008670327,-0.06631023,-0.093578376,0.11471911,0.39675793,0.12733716
12,0.05999999999999999,40,0.34383225,-0.07159596,-0.25141189,0.21474092,0.36691412,0.09229462,0.1231517
12,0.05999999999999999,41,0.3501,0.01029586,0.10760557,-0.3938377,0.018237775,0.16210257,0.16972801
12,0.05999999999999999,42,0.3359955,0.020860093,0.054614145,-0.19123922,0.09415463,-0.0012827116,2.9239429e-05
12,0.05999999999999999,43,0.37710315,-0.0420466,-0.20268802,0.14127415,0.26208732,0.47436678,0.4472198
12,0.05999999999999999,44,0.3310062,-0.0059157265,-0.0041437936,0.008215779,-0.13103801,0.2622407,0.11066263
12,0.05999999999999999,45,0.3386929,-6.389245e-05,0.05035287,-0.2087727,-0.021327227,-7.55787e-05,0.5038675
12,0.05999999999999999,46,0.3390959,0.06364482,0.12529755,-0.13486144,-0.32316232,0.1915052,0.17906538
12,0.05999999999999999,47,0.34884956,-0.047648966,-0.18540911,0.16812006,0.21472014,0.25583443,0.2842986
12,0.05999999999999999,48,0.33285746,0.033967063,0.10962094,-0.23480238,-0.030570049,-1.2398209e-06,-4.4841418e-05
12,0.05999999999999999,49,0.3413118,-0.048223503,-0.1538883,-0.02453971,0.32719848,0.093750976,2.1662796e-05
12,0.05999999999999999,50,0.3371368,0.07411855,0.20221873,-0.20580798,-0.2380733,-1.0821455e-07,-2.753414e-06
12,0.05999999999999999,51,0.34114236,0.03817949,0.072610185,0.09725847,-0.34855068,0.0031413175,0.29001063
12,0.05999999999999999,52,0.33412924,-0.031229496,-0.049736686,0.09514194,-0.071167745,0.23728879,-0.0005281445
12,0.05999999999999999,53,0.3536305,-0.088570595,-0.23253492,0.033347353,0.5371453,0.034078643,0.3591736
12,0.05999999999999999,54,0.37221968,0.066048585,0.21887664,-0.5864751,-0.05452085,0.09501228,0.18058124
12,0.05999999999999999,55,0.3453477,-0.04596964,-0.1804716,0.3616152,0.11361497,0.0073828874,0.2683344
12,0.05999999999999999,56,0.32975954,0.015212863,0.0010509015,-0.17025997,0.06549885,0.16804853,0.011780932
12,0.05999999999999999,57,0.33095902,-0.015271044,-0.067141645,0.088299535,-0.017256403,0.10785721,-8.193781e-06
12,0.05999999999999999,58,0.35448074,-0.01733378,-0.04494983,-0.31928182,0.22703426,0.3348702,0.122206666
12,0.05999999999999999,59,0.32956657,0.023683466,0.052138913,-0.090801165,-0.14573765,0.20233051,0.09221654
12,0.05999999999999999,60,0.33177167,0.042502917,0.11299514,-0.054868266,-0.33411095,0.00021060306,0.14134419
12,0.05999999999999999,61,0.32993513,-0.023146624,-0.04708782,0.07975562,-0.07645022,0.059287645,0.1441679
12,0.05999999999999999,62,0.32752293,0.019234126,0.012436684,-0.08761613,-0.03971066,0.18264945,-1.8531457e-05
12,0.05999999999999999,63,0.33277646,0.010012299,-0.009506841,-0.13526027,-0.019824453,0.24724525,0.24922265
12,0.05999999999999999,64,0.3439668,-0.033746686,-0.12926073,-0.09242895,0.27260673,0.3298527,0.11472908
12,0.05999999999999999,65,0.34383908,0.022648374,0.009084873,-0.019809524,0.043248534,0.34877834,0.21176986
12,0.05999999999999999,66,0.33573708,-0.03688864,-0.10354493,-0.061736193,0.1397886,0.3154427,0.13170463
12,0.05999999999999999,67,0.33667928,-0.03171335,-0.100671545,0.41132182,-0.0036834416,0.0982277,0.24892187
12,0.05999999999999999,68,0.33487922,0.01843759,0.09230641,-0.19778344,0.040117543,0.2521704,0.30212277
12,0.05999999999999999,69,0.35095778,-0.031499553,-0.031584147,-0.24827132,0.22052369,-8.044928e-07,0.0820197
12,0.05999999999999999,70,0.34680557,-0.04312556,-0.09391417,-0.13384841,0.33411333,0.0030710762,0.26567373
12,0.05999999999999999,71,0.3377281,-0.057409666,-0.18306829,0.283457,0.08133438,0.52488333,0.07966855
12,0.05999999999999999,72,0.37192068,-0.08880821,-0.3101349,0.010857114,0.49689308,0.41201043,0.06329554
12,0.05999999999999999,73,0.33785203,-0.0070423223,-0.05279962,-0.09931392,0.20087051,7.684405e-06,0.122133546
12,0.05999999999999999,74,0.33450225,0.028067093,0.058313616,0.043966543,-0.2903852,0.13105306,0.095573604
12,0.05999999999999999,75,0.3458718,-0.054750722,-0.15411806,0.1967585,-0.071635984,0.24203466,0.35900244
12,0.05999999999999999,76,0.33620176,0.022920405,0.074215844,-0.041544676,-0.24521205,0.17554702,0.082671516
12,0.05999999999999999,77,0.34142965,-0.051483743,-0.20194085,0.32814062,0.26106492,0.49402177,0.062124647
12,0.05999999999999999,78,0.34246334,-0.03703318,-0.10293878,0.22874607,-0.14878432,0.23735876,0.25612816
12,0.05999999999999999,79,0.33333,0.018983796,0.10097824,-0.040521037,-0.23380023,0.051184375,8.644618e-06
12,0.05999999999999999,80,0.33034623,0.020269485,0.061964426,-0.2059234,-0.060113754,0.3378675,0.16410571
12,0.05999999999999999,81,0.33135915,-0.030238884,-0.10957591,0.13294713,0.061649427,0.09890482,0.18153368
12,0.05999999999999999,82,0.34920096,0.09029725,0.24605942,-0.5296659,-0.32191452,0.12474098,0.2367208
12,0.05999999999999999,83,0.3368392,0.057654645,0.17025511,-0.22631744,-0.2550664,0.5115405,-3.107232e-06
12,0.05999999999999999,84,0.3458506,-0.0005807506,-0.08172183,0.041868452,-0.02086653,0.41390568,0.356791
12,0.05999999999999999,85,0.33483073,-0.02734706,-0.115497164,0.20784262,0.18893528,0.013588737,0.18670234
12,0.05999999999999999,86,0.35880563,0.0057480796,0.08335321,0.18072356,-0.39536813,-2.8028492e-06,-2.0167822e-06
12,0.05999999999999999,87,0.33541688,-0.037948772,-0.09802964,0.2099288,-0.07037577,0.39182207,0.18481202
12,0.05999999999999999,88,0.32975796,-0.020546239,-0.070191294,0.11514501,0.12767988,0.020542704,6.943279e-06
12,0.05999999999999999,89,0.34276167,-0.039954755,-0.17315678,0.24382511,0.1803119,0.105595835,0.3824983
12,0.05999999999999999,90,0.35479078,0.037440844,0.14775512,-0.38889888,-0.15523998,0.026112631,0.32169423
12,0.05999999999999999,91,0.34753767,-0.020704288,-0.12642945,0.34868985,0.07765761,0.10120928,0.31495363
12,0.05999999999999999,92,0.33053082,-0.0007469266,-0.020821454,0.0019680473,0.12308606,0.1357484,-1.8058707e-05
12,0.05999999999999999,93,0.35616428,-0.097222686,-0.2545225,0.45218897,0.038074773,-2.6436037e-08,0.09875444
12,0.05999999999999999,94,0.35233986,-0.07522217,-0.29176292,0.37602887,0.1841174,0.22095303,0.18404481
12,0.05999999999999999,95,0.34796053,-0.05692551,-0.1733923,-0.062844425,0.3315864,0.3773282,0.019813016
12,0.05999999999999999,96,0.3401073,0.057924222,0.21273807,-0.34460187,-0.27878344,0.09989474,0.015364932
12,0.05999999999999999,97,0.34063277,0.070633374,0.22743072,-0.37458742,-0.28091776,0.09227308,0.06918707
12,0.05999999999999999,98,0.33316943,0.015893571,0.09277916,-0.18699121,0.013768601,-6.82024e-05,0.09916938
12,0.05999999999999999,99,0.32924846,-0.012529899,-0.05816036,-0.0031182962,-0.08684444,0.10770128,0.42375985
13,0.06499999999999999,0,0.33515313,-0.002640814,-0.04850765,0.030294657,-0.0820588,0.30222195,-0.00063696963
13,0.06499999999999999,1,0.3946454,-0.017878076,0.023664417,-0.50422144,0.1693315,0.17583524,0.320937
13,0.06499999999999999,2,0.3398617,0.0056785285,0.05471279,0.037528004,-0.2959497,0.22691794,0.20913963
13,0.06499999999999999,3,0.34064084,0.012005638,0.039931472,-0.067908436,-0.051432434,0.30919254,0.2505988
13,0.06499999999999999,4,0.3447745,0.02656096,0.11606966,-0.34898752,0.071110435,-1.04277674e-07,-2.5841384e-06
13,0.06499999999999999,5,0.34073332,-0.040351216,-0.09009379,0.18975314,-0.07323897,0.22088511,0.0007519279
13,0.06499999999999999,6,0.34773234,-0.069674686,-0.101720065,0.18965405,-0.12442548,0.28093246,0.0019750984
13,0.06499999999999999,7,0.33293924,0.033142474,0.13761595,-0.18541713,-0.15508814,0.11604187,0.08327393
13,0.06499999999999999,8,0.33175912,-0.0030832435,-0.046690896,0.116943836,-0.17301045,0.09557022,0.31771606
13,0.06499999999999999,9,0.39148328,-0.11567694,-0.30121177,0.7239471,-0.05741744,0.08549578,0.055566657
13,0.06499999999999999,10,0.34321186,-0.06734513,-0.24616267,0.3868337,0.18996447,-5.2190696e-08,0.091801375
13,0.06499999999999999,11,0.33403307,0.03553638,0.09952998,-0.3484829,-0.23985445,-1.319553e-06,0.18259446
13,0.06499999999999999,12,0.34129968,-0.06123209,-0.1284729,0.06604489,-0.04398302,0.4741691,0.040852334
13,0.06499999999999999,13,0.33667973,0.06461281,0.18969831,-0.41361395,-0.17603941,0.094877906,0.031661592
13,0.06499999999999999,14,0.33658788,-0.05914014,-0.13128902,0.2587022,-0.0628524,0.09895124,0.0071613807
13,0.06499999999999999,15,0.32872918,0.00032618127,-0.040908877,0.04599319,0.09753417,0.204945,-1.172258e-05
13,0.06499999999999999,16,0.3294148,-0.012306567,-0.027924102,0.20035492,-0.0664988,0.19880381,0.057767868
13,0.06499999999999999,17,0.33723205,-0.03468042,-0.10095257,-0.07378633,0.23000763,0.1010214,0.17387365
13,0.06499999999999999,18,0.39554852,-0.07651037,-0.09549618,-0.33230928,0.25403285,0.0012130428,0.5392964
13,0.06499999999999999,19,0.33135992,0.02851341,0.067094184,-0.12365889,-0.21361798,0.1594271,0.23379599
13,0.06499999999999999,20,0.34728658,0.0155682415,-0.07845949,-0.2869368,0.13291943,0.16532604,0.23380004
13,0.06499999999999999,21,0.33098555,0.04016363,0.123807505,-0.12157727,-0.18203203,4.861553e-05,0.2290876
13,0.06499999999999999,22,0.34831306,0.010383739,-0.024521327,0.11922133,-0.2788449,0.24219842,0.44453278
13,0.06499999999999999,23,0.3300146,0.03902482,0.062140293,-0.14184621,-0.037588008,0.13304822,0.24537005
13,0.06499999999999999,24,0.32982233,-0.018154768,-0.04297604,-0.034276877,0.12692586,0.1406378,0.3526022
13,0.06499999999999999,25,0.33058196,-0.010535387,-0.036324788,-0.0966749,0.119270466,0.23055379,0.0011978026
13,0.06499999999999999,26,0.33611083,0.0011499539,-0.06842108,0.086725265,-0.17957324,0.20063171,-2.4343121e-06
13,0.06499999999999999,27,0.33845583,-0.05322804,-0.10914285,-0.03132102,0.011619584,-2.1420299e-06,0.25784594
13,0.06499999999999999,28,0.33245638,-0.017431589,-0.08260609,0.05251324,0.08392186,0.32641456,0.12375823
13,0.06499999999999999,29,0.34461007,-0.01719229,-0.105821505,0.15145719,0.25486404,0.24278127,0.10585747
13,0.06499999999999999,30,0.3658469,0.061078504,0.03577932,0.2706471,-0.4090015,0.011252877,-2.7050028e-06
13,0.06499999999999999,31,0.34936157,-0.04788823,-0.21706396,-0.15611555,0.2825991,0.093789496,0.14503403
13,0.06499999999999999,32,0.35666916,-0.03167563,-0.026150351,-0.33672675,0.19607058,0.0014621175,0.22571757
13,0.06499999999999999,33,0.32787767,0.016597223,0.047825135,-0.028111096,-0.09538396,3.7168822e-05,0.11892142
13,0.06499999999999999,34,0.33275443,-0.04288261,-0.13212201,0.30375484,0.079035476,0.100092754,-8.987961e-06
13,0.06499999999999999,35,0.34688884,-0.030845653,-0.06445598,0.22371659,-0.17040935,0.20177075,0.051838167
13,0.06499999999999999,36,0.3279104,0.008448346,0.026662093,-0.054060962,0.08233382,0.08254695,0.16514042
13,0.06499999999999999,37,0.3329924,0.037630077,0.14569801,-0.25241297,-0.18171647,-3.8760007e-08,0.07022322
13,0.06499999999999999,38,0.33502555,-0.03360605,-0.13252652,0.070650496,0.29883915,0.16934547,0.18655637
13,0.06499999999999999,39,0.3380739,0.0072827907,-0.028346874,-0.16891612,0.028445834,0.3049729,0.21586558
13,0.06499999999999999,40,0.338488,-0.059779726,-0.20889494,0.16162463,0.26172885,0.02248712,0.24711785
13,0.06499999999999999,41,0.35386518,-0.00017846082,0.09669805,-0.43167245,0.020259898,0.24647616,0.24187234
13,0.06499999999999999,42,0.3384761,0.03207391,0.08128539,-0.27241343,0.03107208,0.091902055,0.12261307
13,0.06499999999999999,43,0.38791814,-0.034920506,-0.20694844,0.07912831,0.30388942,0.58121026,0.57101077
13,0.06499999999999999,44,0.33363208,-0.00020484583,0.022697115,-0.05480549,-0.21846351,0.18983759,0.2332923
13,0.06499999999999999,45,0.33609763,-0.017855892,0.0070814295,-0.18094149,-0.021502616,0.061203506,0.6177718
13,0.06499999999999999,46,0.33156624,0.060528062,0.07821259,-0.07563885,-0.22057825,0.10913444,0.2900882
13,0.06499999999999999,47,0.3513382,-0.048148304,-0.1952173,0.21806999,0.18472108,0.33797592,0.25425458
13,0.06499999999999999,48,0.33329117,0.030873781,0.09575423,-0.22582248,0.02763819,0.08509015,4.6803816e-06
13,0.06499999999999999,49,0.34039497,-0.059746403,-0.18336812,0.06966697,0.27716237,-2.7247813e-06,0.011946165
13,0.06499999999999999,50,0.33990023,0.08828327,0.22669278,-0.2237208,-0.2135441,-4.3880227e-05,0.09664986
13,0.06499999999999999,51,0.34463188,0.0712215,0.16066441,-0.0012813318,-0.4482198,1.3612917e-05,0.16699462
13,0.06499999999999999,52,0.3312312,-0.0466768,-0.07681759,-0.0033455754,-0.027097542,0.14514297,0.06307821
13,0.06499999999999999,53,0.34976792,-0.08657624,-0.1833584,-0.027455961,0.4356775,-1.117159e-06,0.24113283
13,0.06499999999999999,54,0.36732143,0.061118484,0.20420593,-0.5311083,0.015620691,-1.2768719e-06,0.075067595
13,0.06499999999999999,55,0.34227687,-0.039897695,-0.16860226,0.41809818,0.05307917,-1.7843244e-07,0.26085192
13,0.06499999999999999,56,0.3312476,0.0053903614,-0.05175916,-0.10029613,0.14043911,0.26807174,-0.00033182578
13,0.06499999999999999,57,0.33582607,-0.026045516,-0.11165518,0.18767539,-0.06962916,0.20783632,0.124687135
13,0.06499999999999999,58,0.3527513,-0.010791689,-0.011402594,-0.35643867,0.14157742,0.23629296,0.17489518
13,0.06499999999999999,59,0.32846445,0.012800946,0.010431725,-0.00950493,-0.06504874,0.26308936,-1.3489508e-05
13,0.06499999999999999,60,0.33367386,0.052849483,0.13541831,-0.14841942,-0.29268613,0.10224706,0.020201202
13,0.06499999999999999,61,0.3275698,-0.030480748,-0.055237398,0.06069995,0.025058795,-1.4097238e-07,0.06351696
13,0.06499999999999999,62,0.32743388,0.028331252,0.01678099,-0.1883097,-0.041321944,0.28273237,3.0217774e-05
13,0.06499999999999999,63,0.33388802,0.02909036,0.0399441,-0.21577317,-0.08507749,0.28125346,0.20587847
13,0.06499999999999999,64,0.3411808,-0.04537493,-0.16620575,0.006634965,0.2755458,0.2606348,0.039499275
13,0.06499999999999999,65,0.33843908,0.039056014,0.033421572,0.00508923,0.087587215,0.25130898,0.24653913
13,0.06499999999999999,66,0.33541352,-0.04882487,-0.13163382,0.034154415,0.14378218,0.21599004,0.11224493
13,0.06499999999999999,67,0.34043887,-0.035882425,-0.1094508,0.51204246,-0.005910408,0.0017417064,0.37218508
13,0.06499999999999999,68,0.33519372,0.022141613,0.11970708,-0.11457637,-0.04920716,0.12726699,0.18040673
13,0.06499999999999999,69,0.34824228,-0.045449004,-0.04298135,-0.21300542,0.19935314,0.08254763,0.10470164
13,0.06499999999999999,70,0.34952202,-0.04537469,-0.07520817,-0.14483674,0.24282084,-0.00022820852,0.14289032
13,0.06499999999999999,71,0.34058568,-0.0720837,-0.22284858,0.24448015,0.172664,0.42897052,-0.00010132199
13,0.06499999999999999,72,0.38021073,-0.09722106,-0.33875272,0.017649833,0.4486464,0.5092437,0.20021786
13,0.06499999999999999,73,0.33723295,0.0033251247,-0.036442123,-0.15125063,0.12554787,0.081073485,0.24674675
13,0.06499999999999999,74,0.3421346,0.018037328,0.011428983,0.14345369,-0.25168437,0.05563803,0.12467403
13,0.06499999999999999,75,0.3491916,-0.06618632,-0.17482162,0.10576479,-0.035951044,0.30629846,0.45356196
13,0.06499999999999999,76,0.3371778,0.018450236,0.06330949,-0.025329936,-0.24358225,0.26884913,2.69447e-05
13,0.06499999999999999,77,0.3338401,-0.027701622,-0.12547922,0.25131413,0.17837252,0.40542302,0.0437622
13,0.06499999999999999,78,0.35355428,-0.05264364,-0.13742453,0.3245174,-0.18399219,0.33741495,0.13128942
13,0.06499999999999999,79,0.3356083,0.017825998,0.11376634,0.025933482,-0.3287261,-1.0080272e-06,0.12507498
13,0.06499999999999999,80,0.3329788,0.012627041,0.035682466,-0.2266963,0.038644277,0.4349809,0.062020727
13,0.06499999999999999,81,0.3342974,-0.04378561,-0.15314676,0.17755817,0.15280306,0.09471128,0.07545615
13,0.06499999999999999,82,0.34491038,0.09351525,0.23590225,-0.53037256,-0.25536776,0.21638986,0.14844954
13,0.06499999999999999,83,0.34301093,0.06767766,0.20311691,-0.1630055,-0.31674135,0.41565186,-0.00050306227
