step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,rcs_phase_with_place
1459,0.9023358821868896,0.5,0.0,0.0,-4.5360493659973145,-0.003585168858990073,-0.13791702687740326,0.0,-0.37488532066345215,0.0,1.6823192834854126,1.087378740310669,0.0,-0.822440505027771,0.0,-0.0649261474609375,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.007509287912398577,0.0,13.146434783935547,0.15000000596046448,3.0603110790252686
1460,0.8715749979019165,0.5,0.0,0.0,-4.800405025482178,-1.0139129699382465e-05,-0.0757100060582161,0.0,-0.3749696612358093,0.0,1.207018494606018,1.087378740310669,0.0,-0.6562521457672119,0.0,-0.0649261474609375,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.009271344169974327,0.0,27.338546752929688,0.15000000596046448,6.335205554962158
1461,0.8745901584625244,0.5,0.0,0.0,-4.579864025115967,-0.001018524868413806,-0.04050874710083008,0.0,-0.37489932775497437,0.0,0.9102340936660767,1.087378740310669,0.0,-0.5070850849151611,0.0,-0.0649261474609375,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.01904233917593956,0.0,31.905364990234375,0.15000000596046448,7.341796875
1462,0.7958551645278931,0.5,0.0,0.0,-3.7992498874664307,-0.00019493381842039526,-0.01747974194586277,0.0,-0.374930739402771,0.0,0.8868775367736816,1.087378740310669,0.0,-0.3754957616329193,0.0,-0.0649261474609375,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.022492464631795883,0.0,33.62107849121094,0.15000000596046448,7.674535274505615
1463,0.7612177133560181,0.5,0.0,0.0,-3.400575637817383,-0.0013289866037666798,-0.03148263320326805,0.0,-0.37493637204170227,0.0,0.8585496544837952,1.087378740310669,0.0,-0.2590786814689636,0.0,-0.0649261474609375,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.025170229375362396,0.0,34.40549850463867,0.15000000596046448,7.784037113189697
1464,0.7196575403213501,0.5,0.0,0.0,-3.21848726272583,-0.0017236400162801147,-0.004708000924438238,0.0,-0.3749162256717682,0.0,0.8251991271972656,1.087378740310669,0.0,-0.15636003017425537,0.0,-0.0649261474609375,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.07806014269590378,0.0,34.81587600708008,0.15000000596046448,7.803648948669434
1465,0.9288395643234253,0.5,0.0,0.0,-3.2026567459106445,-0.00043782233842648566,-0.012741695158183575,0.0,-0.5304096937179565,0.0,0.8535600900650024,1.087378740310669,0.0,-0.06722750514745712,0.0,-0.0649261474609375,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.02799045480787754,0.0,35.0486946105957,0.15000000596046448,7.77751350402832
1466,0.9560242295265198,0.5,0.0,0.0,-3.210980176925659,-0.0016559750074520707,-0.016436176374554634,0.0,-0.7481017708778381,0.0,0.9151942729949951,1.087378740310669,0.0,-0.023786114528775215,0.0,-0.0649261474609375,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0033035208471119404,0.0,35.18499755859375,0.15000000596046448,7.787521839141846
1467,0.9579100608825684,0.5,0.0,0.0,-3.2005388736724854,-0.006129172630608082,-0.0018841574201360345,0.0,-0.7485461235046387,0.0,0.9731059074401855,1.087378740310669,0.0,-0.012763405218720436,0.0,-0.0649261474609375,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.278839111328125,0.0,35.2618408203125,0.15000000596046448,7.95078182220459
1468,0.9970554113388062,0.5,0.0,0.0,-3.2001945972442627,-0.00010982849926222116,-0.025739680975675583,0.0,-0.7502120733261108,0.0,1.0222408771514893,1.087378740310669,0.0,-0.013544154353439808,0.0,-0.0649261474609375,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.08986513316631317,0.0,35.29669952392578,0.15000000596046448,8.109305381774902
1469,0.9257487058639526,0.5,0.0,0.0,-3.2002289295196533,-0.00039080518763512373,-0.0006265283445827663,0.0,-0.7498412132263184,0.0,1.108798861503601,1.087378740310669,0.0,-0.03773026540875435,0.0,-0.0649261474609375,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.05153829604387283,0.0,35.29669952392578,0.15000000596046448,8.253211975097656
1470,0.7752419710159302,0.5,0.0,0.0,-3.2038464546203613,-0.00026416542823426425,-0.030935049057006836,0.0,-0.7501596808433533,0.0,1.226760745048523,1.087378740310669,0.0,-0.07695551216602325,0.0,-0.0649261474609375,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.06888168305158615,0.0,35.2618408203125,0.15000000596046448,8.382149696350098
1471,0.7803717255592346,0.5,0.0,0.0,-3.2011847496032715,-0.00036321565858088434,-0.00394139951094985,0.0,-0.7500641345977783,0.0,1.304652214050293,1.087378740310669,0.0,-0.12402243167161942,0.0,-0.0649261474609375,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.078872911632061,0.0,35.18500518798828,0.15000000596046448,8.506885528564453
1472,0.7746084332466125,0.5,0.0,0.0,-3.218942880630493,-0.0008373345481231809,-0.0006641758955083787,0.0,-0.7491245865821838,0.0,1.3384640216827393,1.087378740310669,0.0,-0.17467045783996582,0.0,-0.0649261474609375,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.08291744440793991,0.0,35.048709869384766,0.15000000596046448,8.624727249145508
1473,0.7550697326660156,0.5,0.0,0.0,-3.255974531173706,-0.0006784428260289133,-0.05998615548014641,0.0,-0.7494854927062988,0.0,1.3426560163497925,1.087378740310669,0.0,-0.22300532460212708,0.0,-0.0649261474609375,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.08171252906322479,0.0,34.815895080566406,0.15000000596046448,8.721996307373047
1474,0.747183084487915,0.5,0.0,0.0,-3.2591755390167236,-0.0052681611850857735,-0.15351566672325134,0.0,-0.7474755644798279,0.0,1.3501709699630737,1.087378740310669,0.0,-0.26449891924858093,0.0,-0.0649261474609375,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.09133276343345642,0.0,34.40553283691406,0.15000000596046448,8.773670196533203
1475,0.8158000111579895,0.5,0.0,0.0,-3.2555832862854004,-0.0015096395509317517,-0.3138033449649811,0.0,-0.7458010315895081,0.0,1.3425372838974,1.087378740310669,0.0,-0.2918410897254944,0.0,-0.0649261474609375,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.10399311780929565,0.0,33.62115478515625,0.15000000596046448,8.739312171936035
1476,0.9731734991073608,0.5,0.0,0.0,-3.2505605220794678,-0.0048749097622931,-0.5055174827575684,0.0,-0.7483674883842468,0.0,1.283333659172058,1.087378740310669,0.0,-0.29050755500793457,0.0,-0.0649261474609375,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.28785771131515503,0.0,31.90553855895996,0.15000000596046448,8.477890014648438
1477,0.9979304671287537,0.5,0.0,0.0,-3.215312957763672,-0.003857151372358203,-0.8526797294616699,0.0,-0.7479974627494812,0.0,1.1812126636505127,1.087378740310669,0.0,-0.263456255197525,0.0,-0.0649261474609375,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.3009122312068939,0.0,27.33904457092285,0.15000000596046448,7.440201759338379
1478,0.8064432144165039,0.5,0.0,0.0,-3.2130539417266846,-0.03258736804127693,-0.7240982055664062,0.0,-0.7486201524734497,0.0,1.0334391593933105,1.087378740310669,0.0,-0.23694387078285217,0.0,-0.15350341796875,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.06713584810495377,0.0,-13.147929191589355,0.15000000596046448,-0.5227546095848083
1479,0.15817441046237946,0.5,0.0,0.0,-3.2299697399139404,-0.00023772606800775975,-0.5876882076263428,0.0,-0.7501927018165588,0.0,0.7840949296951294,1.087378740310669,0.0,-0.21668879687786102,0.0,-0.15350341796875,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.22294385731220245,0.0,13.146424293518066,0.15000000596046448,0.6001951098442078
1480,0.16818569600582123,0.5,0.0,0.0,-3.2449417114257812,-0.0005705490475520492,-0.426615446805954,0.0,-0.3754642605781555,0.0,0.5459389090538025,1.087378740310669,0.0,-0.21702539920806885,0.0,-0.15350341796875,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.22510434687137604,0.0,27.338542938232422,0.15000000596046448,1.4485310316085815
1481,0.27713897824287415,0.5,0.0,0.0,-3.259666919708252,-0.0015732302563264966,-0.14550812542438507,0.0,-0.3755679726600647,0.0,0.4467301070690155,1.087378740310669,0.0,-0.238692969083786,0.0,-0.15350341796875,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.2088785171508789,0.0,31.905364990234375,0.15000000596046448,1.954817771911621
1482,0.5693981647491455,0.5,0.0,0.0,-3.2483198642730713,-0.0009833924705162644,-0.06434880942106247,0.0,-0.3754066824913025,0.0,0.5479753017425537,1.087378740310669,0.0,-0.2596786618232727,0.0,-0.15350341796875,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.17031973600387573,0.0,33.62107849121094,0.15000000596046448,2.3560080528259277
1483,0.7982682585716248,0.5,0.0,0.0,-3.2420589923858643,-0.0003132004931103438,-0.03518892452120781,0.0,-0.37545305490493774,0.0,0.6961684226989746,1.087378740310669,0.0,-0.27727648615837097,0.0,-0.15350341796875,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.14519508183002472,0.0,34.405494689941406,0.15000000596046448,2.729116439819336
1484,0.9006198644638062,0.5,0.0,0.0,-3.227017402648926,-5.741650238633156e-05,-0.021047871559858322,0.0,-0.3753819167613983,0.0,0.8313478827476501,1.087378740310669,0.0,-0.29663383960723877,0.0,-0.15350341796875,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.1409567892551422,0.0,34.81587600708008,0.15000000596046448,3.108236074447632
1485,0.913020133972168,0.5,0.0,0.0,-3.2030510902404785,-6.515909626614302e-05,-0.01655508391559124,0.0,-0.37503582239151,0.0,0.9062235951423645,1.087378740310669,0.0,-0.33746492862701416,0.0,-0.15350341796875,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.13398593664169312,0.0,35.0486946105957,0.15000000596046448,3.5177178382873535
1486,0.9410606622695923,0.5,0.0,0.0,-3.2005012035369873,-0.00015826000890228897,-0.003831299487501383,0.0,-0.3746274709701538,0.0,0.9415470361709595,1.087378740310669,0.0,-0.392373263835907,0.0,-0.15350341796875,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.12966537475585938,0.0,35.18499755859375,0.15000000596046448,3.9656362533569336
1487,0.9802722334861755,0.5,0.0,0.0,-3.2087016105651855,-0.0001478249760111794,-0.014847355894744396,0.0,-0.37513870000839233,0.0,0.9716626405715942,1.087378740310669,0.0,-0.485308974981308,0.0,-0.15350341796875,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.13055314123630524,0.0,35.2618408203125,0.15000000596046448,4.450882911682129
1488,0.9709383249282837,0.5,0.0,0.0,-3.202119827270508,-0.0002830773883033544,-0.008990523405373096,0.0,-0.3743326663970947,0.0,0.9964169859886169,1.087378740310669,0.0,-0.6328607201576233,0.0,-0.15350341796875,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.13217374682426453,0.0,35.29669952392578,0.15000000596046448,5.006302833557129
1489,0.9679718017578125,0.5,0.0,0.0,-3.2011284828186035,-0.0002894373901654035,-0.00020786162349395454,0.0,-0.37441322207450867,0.0,1.0047954320907593,1.087378740310669,0.0,-0.8226653337478638,0.0,-0.15350341796875,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.13892339169979095,0.0,35.29669952392578,0.15000000596046448,5.638691425323486
1490,0.9787373542785645,0.5,0.0,0.0,-3.243790864944458,-0.0003535014111548662,-0.022133922204375267,0.0,-0.3718754053115845,0.0,1.0035442113876343,1.087378740310669,0.0,-1.0371224880218506,0.0,-0.15350341796875,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.14279019832611084,0.0,35.2618408203125,0.15000000596046448,6.36521577835083
1491,0.9962752461433411,0.5,0.0,0.0,-3.200538158416748,-0.00022268322936724871,-0.06897301971912384,0.0,-0.3746422827243805,0.0,1.0218318700790405,1.087378740310669,0.0,-1.2896133661270142,0.0,-0.15350341796875,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.1451922208070755,0.0,35.18500518798828,0.15000000596046448,7.164670467376709
1492,0.9999566674232483,0.5,0.0,0.0,-3.2077605724334717,-0.00024178950116038322,-0.13101042807102203,0.0,-0.3734745383262634,0.0,1.0541582107543945,1.087378740310669,0.0,-1.5829616785049438,0.0,-0.15350341796875,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.15617690980434418,0.0,35.048709869384766,0.15000000596046448,8.086526870727539
1493,0.930844783782959,0.5,0.0,0.0,-3.2037160396575928,-7.265003659995273e-05,-0.3338516056537628,0.0,-0.37354886531829834,0.0,1.1196866035461426,1.087378740310669,0.0,-1.4370485544204712,0.0,-0.15350341796875,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.13638122379779816,0.0,34.815895080566406,0.15000000596046448,9.022364616394043
1494,0.8943450450897217,0.5,0.0,0.0,-2.8346381187438965,-0.005116000771522522,-0.31737324595451355,0.0,-0.36767467856407166,0.0,1.1920299530029297,1.087378740310669,0.0,-1.3143718242645264,0.0,-0.15350341796875,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.32195165753364563,0.0,34.40553283691406,0.15000000596046448,10.03100299835205
1495,0.540431559085846,0.5,0.0,0.0,-3.2958078384399414,-0.00028961896896362305,-0.7108548283576965,0.0,-0.3700193464756012,0.0,1.3120357990264893,1.087378740310669,0.0,-1.20845627784729,0.0,-0.15350341796875,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.1142558753490448,0.0,33.62115478515625,0.15000000596046448,10.88967514038086
1496,0.040148187428712845,0.5,0.0,0.0,-3.3839621543884277,-0.0005374277243390679,-1.8441474437713623,0.0,-0.3688410520553589,0.0,1.5633597373962402,1.087378740310669,0.0,-1.130682349205017,0.0,-0.15350341796875,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.059349898248910904,0.0,31.90553855895996,0.15000000596046448,11.227583885192871
1497,0.0012643926311284304,0.5,0.0,0.0,-3.2986130714416504,-0.0005906141013838351,-3.9605565071105957,0.0,-0.3703809380531311,0.0,1.951154112815857,1.087378740310669,0.0,-1.0870141983032227,0.0,-0.15350341796875,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.027872156351804733,0.0,27.339046478271484,0.15000000596046448,10.191367149353027
1498,3.383468025609619e-14,0.5,0.0,0.0,-3.873403310775757,-0.01107839122414589,-0.9829713106155396,0.0,-0.3749113976955414,0.0,2.0527708530426025,-1.098016381263733,0.0,-0.9725387096405029,0.0,-0.15350341796875,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.39459285140037537,0.0,13.147939682006836,0.15000000596046448,5.2749176025390625
1499,4.975774459126114e-09,0.5,0.0,0.0,-5.339256763458252,-0.015082386322319508,-0.9916491508483887,0.0,-0.373950332403183,0.0,1.7148263454437256,-1.098016381263733,0.0,-0.8038442730903625,0.0,-1.7235374450683594,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.028630608692765236,0.0,13.146413803100586,0.15000000596046448,0.00045368593418970704
1500,8.267298881037277e-07,0.5,0.0,0.0,-4.807711601257324,-3.5630280763143674e-05,-0.3458768129348755,0.0,-0.3749144375324249,0.0,1.1732441186904907,-1.098016381263733,0.0,-0.6123048663139343,0.0,-1.7235374450683594,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.022531868889927864,0.0,27.338537216186523,0.15000000596046448,0.0010854215361177921
1501,3.328828370285919e-06,0.5,0.0,0.0,-4.453460693359375,-0.00011715842265402898,-0.07906261086463928,0.0,-0.3750057518482208,0.0,0.8390628695487976,-1.098016381263733,0.0,-0.4499521255493164,0.0,-1.7235374450683594,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.019348260015249252,0.0,31.905364990234375,0.15000000596046448,0.0014472343027591705
1502,7.310467481147498e-06,0.5,0.0,0.0,-3.8311150074005127,-0.00019490261911414564,-0.03513306379318237,0.0,-0.3750089108943939,0.0,0.6894795298576355,-1.098016381263733,0.0,-0.3142557144165039,0.0,-1.7235374450683594,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.012843882665038109,0.0,33.62107849121094,0.15000000596046448,0.0017169071361422539
1503,1.5888101188465953e-05,0.5,0.0,0.0,-3.474548816680908,-0.0005252815899439156,-0.0052279699593782425,0.0,-0.3750108480453491,0.0,0.6211097836494446,-1.098016381263733,0.0,-0.21420049667358398,0.0,-1.7235374450683594,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.007447106298059225,0.0,34.405494689941406,0.15000000596046448,0.0019323588348925114
1504,3.285601633251645e-05,0.5,0.0,0.0,-3.274193048477173,-0.0004744740726891905,-0.019357407465577126,0.0,-0.3750115633010864,0.0,0.564601480960846,-1.098016381263733,0.0,-0.1303551197052002,0.0,-1.7235374450683594,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0033384428825229406,0.0,34.81587600708008,0.15000000596046448,0.002095502568408847
1505,3.2592215575277805e-05,0.5,0.0,0.0,-3.203494071960449,-3.24645297951065e-05,-0.04910702630877495,0.0,-0.5088062286376953,0.0,0.5253438949584961,-1.098016381263733,0.0,-0.05797385796904564,0.0,-1.7235374450683594,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.007226240821182728,0.0,35.0486946105957,0.15000000596046448,0.00227950606495142
1506,5.87450131206424e-06,0.5,0.0,0.0,-3.218191146850586,-0.08901980519294739,-0.017943518236279488,0.0,-0.7441955804824829,0.0,0.5473710298538208,-1.098016381263733,0.0,-0.028577519580721855,0.0,-1.7235374450683594,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.02062121033668518,0.0,35.18499755859375,0.15000000596046448,0.0023478022776544094
1507,5.5619393606320955e-06,0.5,0.0,0.0,-3.2003965377807617,-0.00014255604764912277,-0.006123304832726717,0.0,-0.7500742673873901,0.0,0.6000032424926758,-1.098016381263733,0.0,-0.021649885922670364,0.0,-1.7235374450683594,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.09351057559251785,0.0,35.2618408203125,0.15000000596046448,0.0018102789763361216
1508,3.9430656215699855e-06,0.5,0.0,0.0,-3.200047731399536,-0.0001372950355289504,-0.007000173907727003,0.0,-0.7497905492782593,0.0,0.6473896503448486,-1.098016381263733,0.0,-0.027093101292848587,0.0,-1.7235374450683594,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.10258546471595764,0.0,35.29669952392578,0.15000000596046448,0.0013734522508457303
1509,3.2530465432500932e-06,0.5,0.0,0.0,-3.208786964416504,-2.9144182917661965e-05,-0.00451511237770319,0.0,-0.7476847171783447,0.0,0.662463903427124,-1.098016381263733,0.0,-0.03891923651099205,0.0,-1.7235374450683594,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.08890434354543686,0.0,35.29669952392578,0.15000000596046448,0.0010389728704467416
1510,9.833831882133381e-07,0.5,0.0,0.0,-3.202819347381592,-0.003487852867692709,-0.005066331475973129,0.0,-0.7474945187568665,0.0,0.6999319195747375,-1.098016381263733,0.0,-0.0582461841404438,0.0,-1.7235374450683594,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0778246521949768,0.0,35.2618408203125,0.15000000596046448,0.0008012116304598749
1511,8.338753900716256e-07,0.5,0.0,0.0,-3.2081565856933594,-0.005018473137170076,-0.029116718098521233,0.0,-0.746941864490509,0.0,0.7402164340019226,-1.098016381263733,0.0,-0.08457052707672119,0.0,-1.7235374450683594,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.07778520882129669,0.0,35.18500900268555,0.15000000596046448,0.0006193756707943976
1512,5.58840952180617e-07,0.5,0.0,0.0,-3.212174892425537,-0.004721987526863813,-0.08145765960216522,0.0,-0.7465912103652954,0.0,0.7772746682167053,-1.098016381263733,0.0,-0.11016233265399933,0.0,-1.7235374450683594,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.07627516239881516,0.0,35.048709869384766,0.15000000596046448,0.00047907952102832496
1513,8.861822493599902e-07,0.5,0.0,0.0,-3.205404758453369,-0.00035131900222040713,-0.24776330590248108,0.0,-0.7495322823524475,0.0,0.7820250391960144,-1.098016381263733,0.0,-0.13422755897045135,0.0,-1.7235374450683594,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.08229894191026688,0.0,34.815895080566406,0.15000000596046448,0.00036857693339698017
1514,3.2521377306693466e-06,0.5,0.0,0.0,-3.200509786605835,-2.134536043740809e-05,-0.7425756454467773,0.0,-0.7499957084655762,0.0,0.7509819269180298,-1.098016381263733,0.0,-0.157349094748497,0.0,-1.7235374450683594,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.10114996880292892,0.0,34.40553283691406,0.15000000596046448,0.00027526257326826453
1515,1.790251008060295e-05,0.5,0.0,0.0,-3.201476812362671,-0.0024963482283055782,-1.2441562414169312,0.0,-0.7491661310195923,0.0,0.6688246130943298,-1.098016381263733,0.0,-0.1796438992023468,0.0,-1.7235374450683594,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.2205359935760498,0.0,33.62115478515625,0.15000000596046448,0.00019628666632343084
1516,1.000890461000381e-05,0.5,0.0,0.0,-3.2868411540985107,-0.00054643809562549,-1.328744649887085,0.0,-0.7488096356391907,0.0,0.6053641438484192,-1.098016381263733,0.0,-0.19848120212554932,0.0,-1.7235374450683594,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.08860469609498978,0.0,31.905540466308594,0.15000000596046448,0.000134124347823672
1517,2.3323223103943747e-06,0.5,0.0,0.0,-3.279829740524292,-0.0005198674625717103,-3.2641305923461914,0.0,-0.7493960857391357,0.0,0.616672694683075,-1.098016381263733,0.0,-0.21204303205013275,0.0,-1.7235374450683594,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.059241872280836105,0.0,27.33905029296875,0.15000000596046448,8.403885294683278e-05
1518,2.3990611225599423e-05,0.5,0.0,0.0,-3.213330030441284,-0.0002966513857245445,-2.9958107471466064,0.0,-0.3750187158584595,0.0,0.6204003691673279,-1.098016381263733,0.0,-0.23460441827774048,0.0,-1.7235374450683594,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0
1519,6.051680975360796e-05,0.5,0.0,0.0,-3.201725959777832,-0.0006522003095597029,-1.1684925556182861,0.0,-0.37500640749931335,0.0,0.5619534254074097,-1.098016381263733,0.0,-0.2804196774959564,0.0,-1.7235374450683594,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0
1520,0.00017193335224874318,0.5,0.0,0.0,-3.210643768310547,-0.0018022162839770317,-0.3830881118774414,0.0,-0.3750150203704834,0.0,0.45615217089653015,-1.098016381263733,0.0,-0.32608741521835327,0.0,-1.7235374450683594,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0
1521,6.923777982592583e-05,0.5,0.0,0.0,-3.2263331413269043,-0.00099002115894109,-0.15039445459842682,0.0,-0.37599611282348633,0.0,0.4225263297557831,-1.098016381263733,0.0,-0.3776625096797943,0.0,-1.2066268920898438,0.0,0.0,0.0,4.0,-39.999996185302734,0.0,0.0,-0.07142352312803268,0.0,31.905364990234375,0.15000000596046448,0.001167595968581736
1522,3.6426918086363e-05,0.5,0.0,0.0,-3.219994068145752,-9.472689998801798e-05,-0.026983384042978287,0.0,-0.3751944303512573,0.0,0.4421173632144928,-1.098016381263733,0.0,-0.4233955442905426,0.0,-1.2066268920898438,0.0,0.0,0.0,4.0,-39.999996185302734,0.0,0.0,-0.048888567835092545,0.0,33.62107849121094,0.15000000596046448,0.0009749579476192594
1523,1.894457636808511e-05,0.5,0.0,0.0,-3.2100696563720703,-3.139385080430657e-05,-0.011435432359576225,0.0,-0.37510937452316284,0.0,0.5002249479293823,-1.098016381263733,0.0,-0.4650401771068573,0.0,-1.2066268920898438,0.0,0.0,0.0,4.0,-39.999996185302734,0.0,0.0,-0.037410058081150055,0.0,34.405494689941406,0.15000000596046448,0.0008151023648679256
1524,2.7642854547593743e-05,0.5,0.0,0.0,-3.206857681274414,-0.00011891320173162967,-0.017505917698144913,0.0,-0.375091552734375,0.0,0.5270004272460938,-1.098016381263733,0.0,-0.5182944536209106,0.0,-1.2066268920898438,0.0,0.0,0.0,4.0,-39.999996185302734,0.0,0.0,-0.03323257714509964,0.0,34.81587600708008,0.15000000596046448,0.0006847290205769241
1525,5.925068035139702e-05,0.5,0.0,0.0,-3.203153133392334,-0.00021206676319707185,-0.04281346872448921,0.0,-0.3750068247318268,0.0,0.5125586986541748,-1.098016381263733,0.0,-0.586984395980835,0.0,-1.2066268920898438,0.0,0.0,0.0,4.0,-39.999996185302734,0.0,0.0,-0.03172646462917328,0.0,35.0486946105957,0.15000000596046448,0.000574764737393707
1526,0.00010398948506917804,0.5,0.0,0.0,-3.2222509384155273,-0.00024073956592474133,-0.01892854832112789,0.0,-0.3733769655227661,0.0,0.46618878841400146,-1.098016381263733,0.0,-0.6745854616165161,0.0,-1.2066268920898438,0.0,0.0,0.0,4.0,-39.999996185302734,0.0,0.0,-0.02954942174255848,0.0,35.18499755859375,0.15000000596046448,0.0004830454126931727
1527,0.00014661274326499552,0.5,0.0,0.0,-3.218360185623169,-0.00018111200188286602,-0.0672474205493927,0.0,-0.3736039400100708,0.0,0.4213201701641083,-1.098016381263733,0.0,-0.7861486673355103,0.0,-1.2066268920898438,0.0,0.0,0.0,4.0,-39.999996185302734,0.0,0.0,-0.02430359087884426,0.0,35.2618408203125,0.15000000596046448,0.00041222228901460767
1528,0.0001448724651709199,0.5,0.0,0.0,-3.215947389602661,-0.00014089388423599303,-0.07695679366588593,0.0,-0.373619943857193,0.0,0.3964468240737915,-1.098016381263733,0.0,-0.9243549704551697,0.0,-1.2066268920898438,0.0,0.0,0.0,4.0,-39.999996185302734,0.0,0.0,-0.01809103786945343,0.0,35.29669952392578,0.15000000596046448,0.0003580937336664647
1529,8.156065450748429e-05,0.5,0.0,0.0,-3.2002549171447754,-3.494932389003225e-05,-0.1275029480457306,0.0,-0.3748805522918701,0.0,0.40252456068992615,-1.098016381263733,0.0,-0.754791796207428,0.0,-1.2066268920898438,0.0,0.0,0.0,4.0,-39.999996185302734,0.0,0.0,-0.009202186949551105,0.0,35.29669952392578,0.15000000596046448,0.00032209616620093584
1530,0.0002867298317141831,0.5,0.0,0.0,-3.2268877029418945,-0.00037890084786340594,-0.18878091871738434,0.0,-0.37344658374786377,0.0,0.39001336693763733,-1.098016381263733,0.0,-0.8972934484481812,0.0,-1.2066268920898438,0.0,0.0,0.0,4.0,-39.999996185302734,0.0,0.0,-0.013436372391879559,0.0,35.2618408203125,0.15000000596046448,0.00028628433938138187
1531,0.00030856934608891606,0.5,0.0,0.0,-3.2067465782165527,-6.126814696472138e-05,-0.16185292601585388,0.0,-0.3751850724220276,0.0,0.3599035441875458,-1.098016381263733,0.0,-0.7437819838523865,0.0,-1.2066268920898438,0.0,0.0,0.0,4.0,-39.999996185302734,0.0,0.0,-0.008710235357284546,0.0,35.18500900268555,0.15000000596046448,0.00025964013184420764
