step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,rcs_phase_with_place
931,0.9392510056495667,0.5,0.0,0.0,-3.2051749229431152,-8.113183866953477e-05,-0.08396496623754501,0.0,-0.37326306104660034,0.0,1.2894055267942406e-10,1.2149853345633232e-10,0.0,-1.4934971332550049,0.0,-0.13833045959472656,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.1494627743959427,0.0,35.18500518798828,0.15000000596046448,11.046072006225586
932,0.9387299418449402,0.5,0.0,0.0,-3.2243006229400635,-0.0004846376250497997,-0.20799776911735535,0.0,-0.372281938791275,0.0,1.3255646580390135e-10,1.2149853345633232e-10,0.0,-1.8049131631851196,0.0,-0.13833045959472656,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.1668565273284912,0.0,35.0487060546875,0.15000000596046448,11.123885154724121
933,0.8482116460800171,0.5,0.0,0.0,-3.225435256958008,-0.00020317565940786153,-0.3166733384132385,0.0,-0.37201613187789917,0.0,1.3636881901479825e-10,1.2149853345633232e-10,0.0,-2.161705493927002,0.0,-0.13833045959472656,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.1696787178516388,0.0,34.81589126586914,0.15000000596046448,11.171815872192383
934,0.6727855205535889,0.5,0.0,0.0,-3.2267141342163086,-0.00015143254131544381,-0.5878782272338867,0.0,-0.37199074029922485,0.0,1.428282769833089e-10,1.2149853345633232e-10,0.0,-1.9944260120391846,0.0,-0.13833045959472656,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.14798292517662048,0.0,34.40552520751953,0.15000000596046448,11.154268264770508
935,0.48893508315086365,0.5,0.0,0.0,-3.3614184856414795,-0.0005732345161959529,-0.3320276141166687,0.0,-0.3689602315425873,0.0,1.5286387433643966e-10,1.2149853345633232e-10,0.0,-1.852785587310791,0.0,-0.13833045959472656,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.14246806502342224,0.0,33.62113952636719,0.15000000596046448,11.007173538208008
936,0.1319887638092041,0.5,0.0,0.0,-3.3891658782958984,-0.0005483658169396222,-0.47489428520202637,0.0,-0.3684326410293579,0.0,1.6920505274686803e-10,1.2149853345633232e-10,0.0,-1.7279499769210815,0.0,-0.13833045959472656,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.10793180018663406,0.0,31.90550422668457,0.15000000596046448,10.537793159484863
937,0.02644951082766056,0.5,0.0,0.0,-3.4188098907470703,-0.0006059363950043917,-0.5746980309486389,0.0,-0.3682303726673126,0.0,1.9123637395868087e-10,1.2149853345633232e-10,0.0,-1.6121275424957275,0.0,-0.13833045959472656,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.08117019385099411,0.0,27.338951110839844,0.15000000596046448,9.098532676696777
938,0.24536173045635223,0.5,0.0,0.0,-3.6338627338409424,-0.0022757048718631268,-0.49182385206222534,0.0,-0.3617246747016907,0.0,1.987424808058691e-10,1.2149853345633232e-10,0.0,-1.424072265625,0.0,-0.13833045959472656,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.11435000598430634,0.0,13.147653579711914,0.15000000596046448,4.322921276092529
939,0.5783606767654419,0.5,0.0,0.0,-3.9788637161254883,-0.005951702129095793,-0.042281851172447205,0.0,-0.37487325072288513,0.0,1.6269444125249777e-10,1.2149853345633232e-10,0.0,-1.293521761894226,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.037486352026462555,0.0,13.146699905395508,0.15000000596046448,0.9369657635688782
940,0.6664459705352783,0.5,0.0,0.0,-4.811959266662598,-0.0004786704375874251,-0.07874239981174469,0.0,-0.3749701678752899,0.0,1.1492382739897167e-10,1.2149853345633232e-10,0.0,-1.1069471836090088,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.0024266825057566166,0.0,27.338632583618164,0.15000000596046448,1.8832944631576538
941,0.6347428560256958,0.5,0.0,0.0,-4.80068826675415,-3.327510057715699e-05,-0.04608811438083649,0.0,-0.37498411536216736,0.0,8.754564434498846e-11,1.2149853345633232e-10,0.0,-0.9294127821922302,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-5.184172187000513e-05,0.0,31.905397415161133,0.15000000596046448,2.1779251098632812
942,0.6387708187103271,0.5,0.0,0.0,-4.80153226852417,-3.341760384500958e-05,-0.009150151163339615,0.0,-0.3749758005142212,0.0,8.841708615259236e-11,1.2149853345633232e-10,0.0,-0.7670267224311829,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.002244036179035902,0.0,33.62109375,0.15000000596046448,2.309954881668091
943,0.6197758913040161,0.5,0.0,0.0,-4.800381660461426,-8.785588761384133e-06,-0.0053168730810284615,0.0,-0.37497565150260925,0.0,8.76210076716788e-11,1.2149853345633232e-10,0.0,-0.6197693943977356,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.0058803074061870575,0.0,34.40550231933594,0.15000000596046448,2.4087369441986084
944,0.6056434512138367,0.5,0.0,0.0,-4.717321872711182,-8.799766874290071e-06,-0.009840578772127628,0.0,-0.3749730587005615,0.0,8.700089260127442e-11,1.2149853345633232e-10,0.0,-0.4880540072917938,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.010104048997163773,0.0,34.81587600708008,0.15000000596046448,2.5042901039123535
945,0.602055549621582,0.5,0.0,0.0,-4.148684978485107,-9.268118446925655e-06,-0.0023214558605104685,0.0,-0.3749676048755646,0.0,8.627590308840638e-11,1.2149853345633232e-10,0.0,-0.36912402510643005,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.016011780127882957,0.0,35.0486946105957,0.15000000596046448,2.6135218143463135
946,0.4932478666305542,0.5,0.0,0.0,-3.641666889190674,-0.0015951113309711218,-0.00926962774246931,0.0,-0.37493184208869934,0.0,8.401972867444485e-11,1.2149853345633232e-10,0.0,-0.26062294840812683,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.07830992341041565,0.0,35.185001373291016,0.15000000596046448,2.751469135284424
947,0.44696274399757385,0.5,0.0,0.0,-3.2314186096191406,-5.908125240239315e-05,-0.014329326339066029,0.0,-0.37500351667404175,0.0,8.053945010910724e-11,1.2149853345633232e-10,0.0,-0.16443803906440735,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.01865340955555439,0.0,35.2618408203125,0.15000000596046448,2.904381036758423
948,0.7207596302032471,0.5,0.0,0.0,-3.203239679336548,-0.00034530667471699417,-0.011154182255268097,0.0,-0.6164998412132263,0.0,8.235737092299189e-11,1.2149853345633232e-10,0.0,-0.08941864967346191,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.01738930121064186,0.0,35.29669952392578,0.15000000596046448,3.0695958137512207
949,0.9377802610397339,0.5,0.0,0.0,-3.2021687030792236,-0.0010241090785712004,-0.022943004965782166,0.0,-0.7502388954162598,0.0,9.279145507523623e-11,1.2149853345633232e-10,0.0,-0.057219766080379486,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.051821693778038025,0.0,35.29669952392578,0.15000000596046448,3.022261142730713
950,0.9555625915527344,0.5,0.0,0.0,-3.2021117210388184,-0.0003464155306573957,-0.009395133703947067,0.0,-0.7490586638450623,0.0,1.0464790839437299e-10,1.2149853345633232e-10,0.0,-0.027793310582637787,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.07071428000926971,0.0,35.2618408203125,0.15000000596046448,2.7744858264923096
951,0.9933640956878662,0.5,0.0,0.0,-3.2043802738189697,-0.004943645093590021,-0.027183976024389267,0.0,-0.7483391761779785,0.0,1.1220872148109962e-10,1.2149853345633232e-10,0.0,0.0,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.07045714557170868,0.0,35.18500518798828,0.15000000596046448,2.55336332321167
952,0.9990419149398804,0.5,0.0,0.0,-3.215942621231079,-0.0008628031355328858,-0.006174174603074789,0.0,-0.7477935552597046,0.0,1.1620417128543892e-10,1.2149853345633232e-10,0.0,0.0,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.0688338354229927,0.0,35.0487060546875,0.15000000596046448,2.347498655319214
953,0.9759661555290222,0.5,0.0,0.0,-3.200629711151123,-0.0006667987327091396,-0.07427173107862473,0.0,-0.7494750618934631,0.0,1.2199494192621785e-10,1.2149853345633232e-10,0.0,-0.02974846214056015,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.057952478528022766,0.0,34.81589126586914,0.15000000596046448,2.1668875217437744
954,0.9994788765907288,0.5,0.0,0.0,-3.2313361167907715,-0.001053009764291346,-0.0036707783583551645,0.0,-0.7484884262084961,0.0,1.2449602460051779e-10,1.2149853345633232e-10,0.0,-0.060912251472473145,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.07148021459579468,0.0,34.40552520751953,0.15000000596046448,1.9793931245803833
955,0.9410350322723389,0.5,0.0,0.0,-3.2921652793884277,-0.0005298868636600673,-0.0008204938494600356,0.0,-0.7455562353134155,0.0,1.205968380713074e-10,1.2149853345633232e-10,0.0,-0.08442699909210205,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.0937657579779625,0.0,33.62113952636719,0.15000000596046448,1.7685577869415283
956,0.9315553903579712,0.5,0.0,0.0,-3.2215681076049805,-0.00028150761500000954,-0.16283799707889557,0.0,-0.7499932050704956,0.0,1.1291642620925302e-10,1.2149853345633232e-10,0.0,-0.10182350128889084,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.06728945672512054,0.0,31.905508041381836,0.15000000596046448,1.530559778213501
957,0.8774701356887817,0.5,0.0,0.0,-3.237056255340576,-0.006927484180778265,-0.40691089630126953,0.0,-0.7492939233779907,0.0,1.0705213798756219e-10,1.2149853345633232e-10,0.0,-0.11257090419530869,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.2509576976299286,0.0,27.33895492553711,0.15000000596046448,1.1881928443908691
958,0.6878522634506226,0.5,0.0,0.0,-3.253796339035034,-0.00017022473912220448,-0.4175519049167633,0.0,-0.7469871044158936,0.0,1.0109808823433042e-10,1.2149853345633232e-10,0.0,-0.11409196257591248,0.0,-0.4217195212841034,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.13398021459579468,0.0,13.147664070129395,0.15000000596046448,0.5129008293151855
959,0.410189151763916,0.5,0.0,0.0,-3.242687463760376,-0.0004617353552021086,-0.41195857524871826,0.0,-0.7508337497711182,0.0,8.968132486630864e-11,1.2149853345633232e-10,0.0,-0.11140617728233337,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.14626945555210114,0.0,13.146688461303711,0.15000000596046448,3.3701963424682617
960,0.0980784147977829,0.5,0.0,0.0,-3.2965493202209473,-0.0003964780771639198,-0.35040438175201416,0.0,-0.3759583532810211,0.0,7.058586354302676e-11,1.2149853345633232e-10,0.0,-0.12131016701459885,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.21349093317985535,0.0,27.33863067626953,0.15000000596046448,7.193323135375977
961,0.14364124834537506,0.5,0.0,0.0,-3.3333089351654053,-0.0011279446771368384,-0.05510849878191948,0.0,-0.3758925497531891,0.0,5.596744248603791e-11,1.2149853345633232e-10,0.0,-0.1512507200241089,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.20805978775024414,0.0,31.905397415161133,0.15000000596046448,8.62173843383789
962,0.594256579875946,0.5,0.0,0.0,-3.288550615310669,-0.0008277891320176423,-0.08450049161911011,0.0,-0.3757077157497406,0.0,5.996023122456506e-11,1.2149853345633232e-10,0.0,-0.18236806988716125,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.15185245871543884,0.0,33.62109375,0.15000000596046448,9.298839569091797
963,0.8519923090934753,0.5,0.0,0.0,-3.2560315132141113,-0.0001185734145110473,-0.10736870765686035,0.0,-0.3756980299949646,0.0,8.017188996012337e-11,1.2149853345633232e-10,0.0,-0.21180026233196259,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.1336192786693573,0.0,34.40550231933594,0.15000000596046448,9.7177095413208
964,0.8319656252861023,0.5,0.0,0.0,-3.218580722808838,-3.7337569665396586e-05,-0.0888315737247467,0.0,-0.3751809597015381,0.0,9.62391485948011e-11,1.2149853345633232e-10,0.0,-0.2502511441707611,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.13020741939544678,0.0,34.81587600708008,0.15000000596046448,10.043854713439941
965,0.8189895153045654,0.5,0.0,0.0,-3.244091272354126,-9.911276720231399e-06,-0.04443368688225746,0.0,-0.3746947646141052,0.0,1.0021408702876045e-10,1.2149853345633232e-10,0.0,-0.32796764373779297,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.13028299808502197,0.0,35.0486946105957,0.15000000596046448,10.333846092224121
966,0.8706212043762207,0.5,0.0,0.0,-3.221748113632202,-5.2010938816238195e-05,-0.02238611690700054,0.0,-0.37341567873954773,0.0,1.0054435756190472e-10,1.2149853345633232e-10,0.0,-0.45644500851631165,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.13032282888889313,0.0,35.185001373291016,0.15000000596046448,10.603384017944336
967,0.9299360513687134,0.5,0.0,0.0,-3.2279186248779297,-6.110034883022308e-05,-0.0011020874371752143,0.0,-0.3731461763381958,0.0,1.0330845207073835e-10,1.2149853345633232e-10,0.0,-0.6105083227157593,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.12551547586917877,0.0,35.2618408203125,0.15000000596046448,10.857381820678711
968,0.9882124066352844,0.5,0.0,0.0,-3.21584415435791,-9.828712791204453e-05,-0.007618085481226444,0.0,-0.3725368082523346,0.0,1.0889148610582211e-10,1.2149853345633232e-10,0.0,-0.7861505150794983,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.12112543731927872,0.0,35.29669952392578,0.15000000596046448,11.099806785583496
969,0.9987768530845642,0.5,0.0,0.0,-3.2364501953125,-1.786328539310489e-05,-0.0033131411764770746,0.0,-0.3739665746688843,0.0,1.1475315142561726e-10,1.2149853345633232e-10,0.0,-0.9908600449562073,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.12554757297039032,0.0,35.29669952392578,0.15000000596046448,11.334413528442383
970,0.9873818755149841,0.5,0.0,0.0,-3.208894968032837,-5.199730730964802e-05,-0.051203835755586624,0.0,-0.37291479110717773,0.0,1.208557698362256e-10,1.2149853345633232e-10,0.0,-1.2267471551895142,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.1287865936756134,0.0,35.2618408203125,0.15000000596046448,11.565793991088867
971,0.9942973852157593,0.5,0.0,0.0,-3.234027624130249,-0.0005052139749750495,-0.09248492121696472,0.0,-0.3722721338272095,0.0,1.2436186802577964e-10,1.2149853345633232e-10,0.0,-1.4930875301361084,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.14285950362682343,0.0,35.18500518798828,0.15000000596046448,11.791284561157227
972,0.9755489230155945,0.5,0.0,0.0,-3.2254154682159424,-0.0002650004462338984,-0.1421649158000946,0.0,-0.3721448481082916,0.0,1.270613614323679e-10,1.2149853345633232e-10,0.0,-1.7948884963989258,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.15180698037147522,0.0,35.0487060546875,0.15000000596046448,12.008864402770996
973,0.8892390727996826,0.5,0.0,0.0,-3.2255218029022217,-0.00019831272948067635,-0.3866865634918213,0.0,-0.37203383445739746,0.0,1.3091892847594266e-10,1.2149853345633232e-10,0.0,-2.1395034790039062,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.15386652946472168,0.0,34.81589126586914,0.15000000596046448,12.19633674621582
974,0.6674944162368774,0.5,0.0,0.0,-3.2044224739074707,-8.293288556160405e-05,-0.7163823246955872,0.0,-0.37343692779541016,0.0,1.4024781336274827e-10,1.2149853345633232e-10,0.0,-1.967596411705017,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.13261428475379944,0.0,34.40552520751953,0.15000000596046448,12.299875259399414
975,0.4211496114730835,0.5,0.0,0.0,-3.259423017501831,-0.00029326032381504774,-0.3491368293762207,0.0,-0.37103545665740967,0.0,1.5330249569789345e-10,1.2149853345633232e-10,0.0,-1.8365349769592285,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.12382695823907852,0.0,33.62113952636719,0.15000000596046448,12.256542205810547
976,0.20864762365818024,0.5,0.0,0.0,-3.3812928199768066,-0.0006410934147424996,-0.39942172169685364,0.0,-0.36893248558044434,0.0,1.68411534717805e-10,1.2149853345633232e-10,0.0,-1.7243763208389282,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.10948862135410309,0.0,31.905508041381836,0.15000000596046448,11.848880767822266
977,0.055743731558322906,0.5,0.0,0.0,-3.490647315979004,-0.0008565776515752077,-0.6317578554153442,0.0,-0.36739468574523926,0.0,1.859710302420936e-10,1.2149853345633232e-10,0.0,-1.612680435180664,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.08304537087678909,0.0,27.338958740234375,0.15000000596046448,10.321019172668457
978,0.31402942538261414,0.5,0.0,0.0,-3.60040020942688,-0.002014035126194358,-0.42448675632476807,0.0,-0.3749602138996124,0.0,1.9040186094443357e-10,1.2149853345633232e-10,0.0,-1.430687427520752,0.0,-0.6082344055175781,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.24900829792022705,0.0,13.147674560546875,0.15000000596046448,4.967052459716797
979,0.4442440867424011,0.5,0.0,0.0,-4.910676956176758,-0.01551844459027052,-0.0624375082552433,0.0,-0.3747776746749878,0.0,1.5499830585685714e-10,1.2149853345633232e-10,0.0,-1.283303141593933,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.06633536517620087,0.0,13.146678924560547,0.15000000596046448,1.1412357091903687
980,0.5632661581039429,0.5,0.0,0.0,-4.8138346672058105,-0.0006900685839354992,-0.008351900614798069,0.0,-0.3749748468399048,0.0,1.0826216312320724e-10,1.2149853345633232e-10,0.0,-1.1068449020385742,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.007137680891901255,0.0,27.338626861572266,0.15000000596046448,2.2728497982025146
981,0.577725350856781,0.5,0.0,0.0,-4.8026933670043945,-0.0005616226117126644,-0.003339255228638649,0.0,-0.3749929964542389,0.0,8.172371807058099e-11,1.2149853345633232e-10,0.0,-0.9286261200904846,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.0008531221537850797,0.0,31.9053955078125,0.15000000596046448,2.624040365219116
982,0.5443853735923767,0.5,0.0,0.0,-4.8001933097839355,-9.529681847197935e-06,-0.0069219619035720825,0.0,-0.37498658895492554,0.0,8.362270598194499e-11,1.2149853345633232e-10,0.0,-0.765403687953949,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.001091187121346593,0.0,33.62109375,0.15000000596046448,2.7754693031311035
983,0.531914234161377,0.5,0.0,0.0,-4.800361156463623,-8.840067494020332e-06,-0.017149224877357483,0.0,-0.37498053908348083,0.0,8.287379116289628e-11,1.2149853345633232e-10,0.0,-0.6184790730476379,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.004730746615678072,0.0,34.40550231933594,0.15000000596046448,2.8814196586608887
984,0.5315070152282715,0.5,0.0,0.0,-4.800667762756348,-9.386260899191257e-06,-0.0005166109767742455,0.0,-0.3749745786190033,0.0,8.198575845996814e-11,1.2149853345633232e-10,0.0,-0.48508182168006897,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.010830851271748543,0.0,34.81587600708008,0.15000000596046448,2.9889397621154785
985,0.5207306742668152,0.5,0.0,0.0,-4.050274848937988,-1.160772535513388e-05,-0.009468462318181992,0.0,-0.37496888637542725,0.0,8.156361003264223e-11,1.2149853345633232e-10,0.0,-0.36312761902809143,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.020158017054200172,0.0,35.0486946105957,0.15000000596046448,3.117950916290283
986,0.45623210072517395,0.5,0.0,0.0,-3.5554516315460205,-7.17568036634475e-05,-0.0067595867440104485,0.0,-0.375003844499588,0.0,8.0129673729612e-11,1.2149853345633232e-10,0.0,-0.25706252455711365,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.009348250925540924,0.0,35.185001373291016,0.15000000596046448,3.248897075653076
987,0.4875737130641937,0.5,0.0,0.0,-3.2329487800598145,-0.0013541149673983455,-0.001198725774884224,0.0,-0.37497296929359436,0.0,7.895142872804684e-11,1.2149853345633232e-10,0.0,-0.16174793243408203,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.027274034917354584,0.0,35.2618408203125,0.15000000596046448,3.4014198780059814
988,0.8902437090873718,0.5,0.0,0.0,-3.2057206630706787,-0.0011645776685327291,-0.019799912348389626,0.0,-0.5421722531318665,0.0,8.614535473849827e-11,1.2149853345633232e-10,0.0,-0.07763669639825821,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.024820476770401,0.0,35.29669952392578,0.15000000596046448,3.573551654815674
989,0.9880691766738892,0.5,0.0,0.0,-3.207942485809326,-0.0020989624317735434,-0.040095385164022446,0.0,-0.7482921481132507,0.0,1.0032277786287125e-10,1.2149853345633232e-10,0.0,-0.041965242475271225,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.0014646080089733005,0.0,35.29669952392578,0.15000000596046448,3.617628335952759
990,0.9914546012878418,0.5,0.0,0.0,-3.203437089920044,-0.0009724929695948958,-0.00797883328050375,0.0,-0.7496423721313477,0.0,1.128032667274681e-10,1.2149853345633232e-10,0.0,-0.01378018781542778,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.05257735028862953,0.0,35.2618408203125,0.15000000596046448,3.355225086212158
991,0.9999977350234985,0.5,0.0,0.0,-3.208733081817627,-0.0002384808612987399,-0.014329065568745136,0.0,-0.7483580708503723,0.0,1.179802228135074e-10,1.2149853345633232e-10,0.0,0.0,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.07531894743442535,0.0,35.18500518798828,0.15000000596046448,3.109255313873291
992,0.99651700258255,0.5,0.0,0.0,-3.2111611366271973,-0.00030219426844269037,-0.016205497086048126,0.0,-0.7483338117599487,0.0,1.2096540435990732e-10,1.2149853345633232e-10,0.0,-0.009387397207319736,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.07108493894338608,0.0,35.0487060546875,0.15000000596046448,2.883510112762451
993,0.9925152063369751,0.5,0.0,0.0,-3.214792490005493,-0.001260673627257347,-0.013189871795475483,0.0,-0.7501744031906128,0.0,1.2395785786711855e-10,1.2149853345633232e-10,0.0,-0.03574699908494949,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.12327174097299576,0.0,34.81589126586914,0.15000000596046448,2.6658828258514404
994,0.9956060647964478,0.5,0.0,0.0,-3.2316625118255615,-0.003903783392161131,-0.009518363513052464,0.0,-0.7484349608421326,0.0,1.2511348901345087e-10,1.2149853345633232e-10,0.0,-0.060431577265262604,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.1877536177635193,0.0,34.4055290222168,0.15000000596046448,2.447110891342163
995,0.9928084015846252,0.5,0.0,0.0,-3.2193443775177,-0.005501266568899155,-0.0423261821269989,0.0,-0.7487172484397888,0.0,1.228515345008674e-10,1.2149853345633232e-10,0.0,-0.07877089828252792,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.24292117357254028,0.0,33.62113952636719,0.15000000596046448,2.212306499481201
996,0.9571210741996765,0.5,0.0,0.0,-3.2249867916107178,-9.637840412324294e-05,-0.09042432904243469,0.0,-0.7474713921546936,0.0,1.1765460827817265e-10,1.2149853345633232e-10,0.0,-0.09244809299707413,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.09675503522157669,0.0,31.9055118560791,0.15000000596046448,1.9281830787658691
997,0.9068977236747742,0.5,0.0,0.0,-3.222405433654785,-0.005664733704179525,-0.45740705728530884,0.0,-0.747796893119812,0.0,1.1134811822577362e-10,1.2149853345633232e-10,0.0,-0.10186319798231125,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.28079086542129517,0.0,27.338960647583008,0.15000000596046448,1.5117104053497314
998,0.6595513820648193,0.5,0.0,0.0,-3.2447710037231445,-0.006331969052553177,-0.4405909776687622,0.0,-0.7459170818328857,0.0,1.0242914155744742e-10,1.2149853345633232e-10,0.0,-0.10230980068445206,0.0,-0.7952451705932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.14736071228981018,0.0,13.147685050964355,0.15000000596046448,0.6563714742660522
999,0.4893077611923218,0.20240053534507751,-0.010684226639568806,-0.01796819269657135,-3.8668911457061768,0.0,0.0,0.0,0.0,0.0,7.576216737303909e-11,9.857600846707726e-12,0.0,-0.03339581564068794,0.0,-0.5772709846496582,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.26380234956741333,0.0,13.146668434143066,0.15000000596046448,2.141765063912171e-12
1000,0.4379940629005432,0.5,0.0,0.0,-3.6277964115142822,-0.3360515832901001,-0.8198117017745972,0.0,-0.7500051259994507,0.0,2.2370855168318826e-11,9.857600846707726e-12,0.0,-0.010295725427567959,0.0,-0.5772709846496582,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0
