step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
1696,0.37983277440071106,0.5,0.0,0.0,-3.2189223766326904,-9.540989412926137e-05,-0.008534611202776432,0.0,-0.3754228353500366,0.0,-7.190938122736412e-11,-1.2957811212910286e-10,0.0,-0.45898324251174927,0.0,-1.1458206176757812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.025322917848825455,0.0,31.905550003051758,0.15000000596046448,-5.890757881488184e-10,-5.710608652620408e-10,6.101568035543625e-12,3.815738957441139e-12,-2.5929688951542573e-11,156.71372985839844,-2.7319908488254718e-11,0.04818248748779297,-0.46984362602233887,-0.007160767912864685,0.002994183450937271,-0.014394931495189667,-1.0144175291061401,-2.591562271118164,0.0,0.0,0.3273771107196808,-6.325601100921631,-0.019208086654543877,-0.17665214836597443,-0.1316884458065033,0.5336132049560547,0.0063540879637002945,0.05335026979446411,-0.05727232247591019,-0.05431736633181572,0.4452171325683594,-0.04985078051686287,-0.34139129519462585,-0.029338449239730835,0.014865649864077568,-0.08902569860219955,-3.2879865169525146,-19.5989933013916,0.3826897144317627,-0.923876941204071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,0.5246095061302185,0.5,0.0,0.0,-3.465362548828125,-0.0010157787473872304,-0.21733905375003815,0.0,-0.3765121400356293,0.0,-8.018968822298689e-11,-1.2957811212910286e-10,0.0,-0.3456750214099884,0.0,-1.1458206176757812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.014717303216457367,0.0,27.339080810546875,0.15000000596046448,-5.91615312295346e-10,-5.7110771667368e-10,5.294491407792368e-12,3.8102680732787775e-12,-2.3390149192503706e-11,134.9844207763672,-2.727303452521035e-11,0.0433201938867569,-0.6790750622749329,0.0159778892993927,-0.045505136251449585,-0.0035560280084609985,-0.9929140210151672,-2.591562271118164,0.0,0.0,0.3316216468811035,-6.328708648681641,-0.04222989082336426,-0.11967241764068604,-0.11268750578165054,0.4683622419834137,-0.004825027659535408,-0.016790343448519707,-0.08305838704109192,-0.05224892497062683,0.3408205807209015,0.022583335638046265,-0.2971956431865692,-0.03584014251828194,-0.07046549022197723,0.01704840175807476,-7.931265830993652,-19.20487403869629,0.23345747590065002,-0.972366988658905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,0.4382520318031311,0.5,0.0,0.0,-3.203813314437866,-5.679490277543664e-05,-0.2043042778968811,0.0,-0.3750292658805847,0.0,-8.513213745064974e-11,-1.2957811212910286e-10,0.0,-0.2812330722808838,0.0,-1.1458206176757812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-5.917479839467887e-10,-5.712842976457466e-10,4.892744195905685e-12,4.043685958993182e-12,-2.325749488829576e-11,0.0,-2.7096462226761098e-11,-0.098335862159729,-0.7439014315605164,-0.05478200316429138,-0.0895373672246933,-0.020651744678616524,-0.9978688359260559,-2.591562271118164,0.0,0.0,0.34652218222618103,-6.362800121307373,-0.06878723949193954,-0.08300789445638657,-0.103927843272686,0.4196833074092865,0.00874442420899868,-0.024026263505220413,-0.1256410777568817,-0.04942082241177559,0.11686532944440842,0.09698187559843063,-0.30934324860572815,-0.0006321072578430176,-0.046586256474256516,-0.06395219266414642,-12.447663307189941,-19.364410400390625,0.0784771516919136,-0.996915876865387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,0.28040120005607605,0.5,0.0,0.0,-3.209390878677368,-0.0006987984525039792,-0.1209004670381546,0.0,-0.3749951124191284,0.0,-8.245057414590917e-11,-1.2957811212910286e-10,0.0,-0.24846461415290833,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.12004323303699493,0.0,13.146312713623047,0.15000000596046448,-5.918325274301139e-10,-5.712366690779902e-10,4.919396053709724e-12,4.478170004956761e-12,-2.3172951404970554e-11,96.28227996826172,-6.505684879698492e-11,0.08085982501506805,-0.7515847086906433,0.011233419179916382,-0.03970329836010933,-0.014898005872964859,-1.0325942039489746,-2.591562271118164,0.0,0.0,0.34286123514175415,-6.376572132110596,-0.07533871382474899,-0.056199632585048676,-0.09825068712234497,0.39202040433883667,0.004472360014915466,-0.04634120687842369,-0.1220812126994133,-0.018476499244570732,0.08060642331838608,0.012562227435410023,-0.2139965295791626,-0.01592130959033966,-0.003531875554472208,-0.12883736193180084,-15.486647605895996,-17.67664337158203,-0.07846581935882568,-0.9969167709350586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,0.08351194113492966,0.5,0.0,0.0,-3.205475330352783,-0.00011503404675750062,-0.04772207885980606,0.0,-0.3750292956829071,0.0,-6.97663524173997e-11,-1.2957811212910286e-10,0.0,-0.22233472764492035,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.18827268481254578,0.0,27.338504791259766,0.15000000596046448,-5.919344459037745e-10,-5.707506134378093e-10,4.947253978010435e-12,5.1351175915648195e-12,-2.3071003441010873e-11,202.01025390625,-6.554289055937801e-11,-0.057698264718055725,-0.08232305198907852,0.14872898161411285,-0.05001600459218025,-0.027724534273147583,-0.9785184860229492,-2.591562271118164,0.0,0.0,0.3318087160587311,-6.3879547119140625,-0.0717204138636589,-0.04399329423904419,-0.11183987557888031,0.36198967695236206,-0.005355229601264,-0.01730884425342083,-0.044135838747024536,0.04730105400085449,0.06871602684259415,-0.1322045475244522,-0.1939721703529358,0.02523895539343357,-0.05688277259469032,-0.16319383680820465,-17.664243698120117,-17.514604568481445,-0.2334464192390442,-0.9723696708679199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,0.038227103650569916,0.5,0.0,0.0,-3.2090790271759033,-0.0003635603643488139,-0.02717668004333973,0.0,-0.3750218152999878,0.0,-5.404949404708148e-11,-1.2957811212910286e-10,0.0,-0.20638622343540192,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.20782756805419922,0.0,31.90535545349121,0.15000000596046448,-5.920607892839769e-10,-5.703228445064212e-10,4.977185764226677e-12,5.844978580998861e-12,-2.294463924412682e-11,238.37168884277344,-6.597065255187218e-11,0.15411709249019623,0.3888048529624939,-0.06875142455101013,-0.0755702406167984,-0.004827391356229782,-0.9715685248374939,-2.591562271118164,0.0,0.0,0.3301830291748047,-6.388000965118408,-0.07901990413665771,-0.04196959733963013,-0.1487254947423935,0.3073699176311493,0.0032653501257300377,-0.0671289786696434,0.0016461194027215242,0.02751721255481243,-0.001211231923662126,-0.1348147690296173,-0.18222983181476593,0.003875184105709195,-0.0774054229259491,-0.19494761526584625,-18.08962059020996,-19.10686492919922,-0.3826792240142822,-0.9238812923431396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,0.03649347648024559,0.5,0.0,0.0,-3.2115533351898193,-0.0001290383079322055,-0.0027700031641870737,0.0,-0.37505537271499634,0.0,-4.2515997666914274e-11,-1.2957811212910286e-10,0.0,-0.18991713225841522,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.27999913692474365,0.0,33.621070861816406,0.15000000596046448,-5.921920731566388e-10,-5.702861516354574e-10,5.001138392302096e-12,6.483028957421366e-12,-2.2813367514529226e-11,254.10464477539062,-6.600733154504823e-11,-0.06905677914619446,0.6752644777297974,0.060396209359169006,-0.07077144086360931,-0.012251760810613632,-0.948937714099884,-2.591562271118164,0.0,0.0,0.33082666993141174,-6.403952121734619,-0.05840515345335007,-0.04722081124782562,-0.17021164298057556,0.2728594243526459,-0.0006661415100097656,-0.021188264712691307,-0.05922592803835869,0.05279742553830147,-0.005310046952217817,-0.15352696180343628,-0.1620064377784729,-0.04261525720357895,-0.07389666140079498,-0.20277999341487885,-17.564619064331055,-19.07080841064453,-0.5224898457527161,-0.8526455163955688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,0.0433427058160305,0.5,0.0,0.0,-3.2224159240722656,-9.729865269036964e-05,-0.011260331608355045,0.0,-0.37500452995300293,0.0,-3.951297969373435e-11,-1.2957811212910286e-10,0.0,-0.1689257025718689,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.23581700026988983,0.0,34.405494689941406,0.15000000596046448,-5.923374013505622e-10,-5.709088202188184e-10,5.024326874686347e-12,6.928502042924389e-12,-2.2668028912264937e-11,263.3713073730469,-6.538467683947502e-11,0.07679183781147003,0.36501359939575195,-0.10870759189128876,-0.023106791079044342,-0.001966610550880432,-0.9651904106140137,-2.591562271118164,0.0,0.0,0.31822139024734497,-6.399240970611572,-0.05483883619308472,-0.03835076093673706,-0.18263989686965942,0.22644592821598053,-0.0010941512882709503,-0.02598048746585846,-0.07869488000869751,0.09204482287168503,0.02962619625031948,-0.06837192177772522,-0.20256991684436798,0.05053291469812393,-0.07465727627277374,-0.1858631819486618,-16.504140853881836,-19.104461669921875,-0.6494359970092773,-0.7604162693023682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,0.07193411141633987,0.5,0.0,0.0,-3.2187740802764893,-0.001125261769630015,-0.016080182045698166,0.0,-0.375020831823349,0.0,-4.251797872112384e-11,-1.2957811212910286e-10,0.0,-0.1376863718032837,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.1969529539346695,0.0,34.81587600708008,0.15000000596046448,-5.924751800279182e-10,-5.723439500116001e-10,5.04007642912474e-12,7.10573006684756e-12,-2.253026931686719e-11,269.7668151855469,-6.394958868005673e-11,-0.18288841843605042,0.06418801844120026,-0.13018888235092163,-0.0302426777780056,-0.0291384719312191,-0.9789990782737732,-2.591562271118164,0.0,0.0,0.32600829005241394,-6.410644054412842,-0.05714680254459381,-0.03453897684812546,-0.19975823163986206,0.16631385684013367,0.0028679659590125084,0.00021839141845703125,-0.08248276263475418,-0.02853407897055149,0.047156114131212234,0.020164716988801956,-0.2981211841106415,-0.01990477181971073,-0.04495357349514961,-0.1549530178308487,-15.505974769592285,-18.323535919189453,-0.76041179895401,-0.6494412422180176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,0.1134682297706604,0.5,0.0,0.0,-3.2120659351348877,-5.059452087152749e-05,-0.025038380175828934,0.0,-0.3750176727771759,0.0,-4.842890324874283e-11,-1.2957811212910286e-10,0.0,-0.10280895233154297,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.21371237933635712,0.0,35.0486946105957,0.15000000596046448,-5.926359403218839e-10,-5.745360853737225e-10,5.05005412487769e-12,7.02121867590666e-12,-2.2369479532602377e-11,275.4649353027344,-6.175742556235875e-11,-0.09824003279209137,-0.1403156816959381,-0.1467265635728836,-0.028487827628850937,-0.00398457795381546,-1.0413835048675537,-2.591562271118164,0.0,0.0,0.31534263491630554,-6.427337646484375,-0.04966305196285248,-0.01426031906157732,-0.1688222438097,0.11162149161100388,-0.001346883364021778,-0.04155172035098076,-0.04136761650443077,0.020393431186676025,0.1097511574625969,0.12551020085811615,-0.2822650969028473,-0.022931206971406937,-0.007212313357740641,-0.11619389802217484,-15.158470153808594,-16.78076171875,-0.8526418805122375,-0.5224957466125488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,0.1464189887046814,0.5,0.0,0.0,-3.216353416442871,-0.0004637128731701523,-0.019271401688456535,0.0,-0.42749401926994324,0.0,-5.4947262018156806e-11,-1.2957811212910286e-10,0.0,-0.06388278305530548,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.25145190954208374,0.0,35.18499755859375,0.15000000596046448,-5.927930923910196e-10,-5.774625777554832e-10,5.054989413166844e-12,6.713663045637697e-12,-2.2212362157936205e-11,280.4095458984375,-5.883087766944683e-11,-0.06461502611637115,0.06485281884670258,0.16249017417430878,-0.06898654997348785,0.01616431400179863,-0.9992290735244751,-2.591562271118164,0.0,0.0,0.31767648458480835,-6.44635009765625,-0.05281217396259308,0.003608696162700653,-0.15735872089862823,0.06627947092056274,-0.009817675687372684,-0.026081988587975502,-0.03818569704890251,0.00668142456561327,0.12433172762393951,0.1190410777926445,-0.29934608936309814,-0.006994080729782581,0.01695367507636547,-0.06088491529226303,-14.483565330505371,-15.569150924682617,-0.9238786101341248,-0.3826856017112732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,0.11208058893680573,0.5,0.0,0.0,-3.22200608253479,-0.0005362853407859802,-0.021122058853507042,0.0,-0.7000648975372314,0.0,-5.7537394987372537e-11,-1.2957811212910286e-10,0.0,-0.03580937162041664,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.25153619050979614,0.0,35.2618408203125,0.15000000596046448,-5.929507440605164e-10,-5.811156000845585e-10,5.054317207819903e-12,6.2502364395200516e-12,-2.2054719162056813e-11,284.9754638671875,-5.5177879626500115e-11,0.023982495069503784,0.17002229392528534,0.0482834130525589,-0.04062776267528534,0.008052721619606018,-1.0286494493484497,-2.591562271118164,0.0,0.0,0.3213788866996765,-6.45778226852417,-0.04672209173440933,0.01847991719841957,-0.11274810135364532,0.012553827837109566,0.0006772447377443314,0.0003076672728639096,-0.0416647307574749,-0.003891336964443326,0.06485100090503693,0.1608867198228836,-0.22438807785511017,-0.015407741069793701,0.013862667605280876,-0.018950099125504494,-13.799947738647461,-14.287314414978027,-0.972368061542511,-0.23345313966274261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,0.12545624375343323,0.5,0.0,0.0,-3.200514316558838,-7.586510037072003e-06,-0.013789653778076172,0.0,-0.7496898770332336,0.0,-5.758771237651672e-11,-1.2957811212910286e-10,0.0,-0.01805133931338787,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.027870750054717064,0.0,35.29669952392578,0.15000000596046448,-5.931063418174176e-10,-5.854144391470584e-10,5.052453247444966e-12,5.724367160842014e-12,-2.18991283440495e-11,289.1965026855469,-5.0879050972341133e-11,0.0026926547288894653,-0.10775516927242279,0.157730832695961,-0.03179124742746353,0.017448987811803818,-1.0271751880645752,-2.591562271118164,0.0,0.0,0.31102022528648376,-6.454751491546631,-0.06403549760580063,0.005471238866448402,-0.07899358123540878,0.0044579776003956795,-0.00971765723079443,-0.02958131767809391,-0.05124640464782715,-0.03412820026278496,-0.03432837128639221,0.2323511838912964,-0.02838847041130066,0.045093048363924026,-0.013637425377964973,0.02272622473537922,-13.322697639465332,-13.215538024902344,-0.9969162344932556,-0.07847271114587784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,0.08373668789863586,0.5,0.0,0.0,-3.2025034427642822,-0.00015534789417870343,-0.03487785905599594,0.0,-0.7496073842048645,0.0,-5.494989879784029e-11,-1.2957811212910286e-10,0.0,-0.0011782646179199219,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.03328753635287285,0.0,35.29669952392578,0.15000000596046448,-5.93162130524405e-10,-5.900112620693676e-10,5.049964786618677e-12,5.280034222343577e-12,-2.184333790233861e-11,290.62615966796875,-4.628224192781971e-11,0.09387458860874176,0.24228911101818085,0.0822337418794632,-0.10136280208826065,0.017742041498422623,-1.0183227062225342,-2.591562271118164,0.0,0.0,0.32380780577659607,-6.475588798522949,-0.05743997544050217,-0.006992635782808065,-0.03455180674791336,0.0014493092894554138,0.0018435297533869743,0.020837873220443726,-0.06687413901090622,-0.016853082925081253,-0.09132937341928482,0.15870694816112518,0.03918349742889404,-0.004575562663376331,-0.052046362310647964,0.05170828104019165,-14.910877227783203,-12.234132766723633,-0.9969188570976257,0.07843983918428421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,0.06912202388048172,0.5,0.0,0.0,-3.206943988800049,-0.00038347026566043496,-0.02300441637635231,0.0,-0.7486426830291748,0.0,-5.195130783897106e-11,-1.2957811212910286e-10,0.0,0.0,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.04153808578848839,0.0,35.2618408203125,0.15000000596046448,-5.932171420752752e-10,-5.950068771021222e-10,5.046097654309856e-12,4.9427376254407296e-12,-2.1788309004233675e-11,291.7594299316406,-4.128656097557304e-11,0.08157213032245636,0.3759199380874634,0.04159955680370331,-0.08151239156723022,-0.04661994427442551,-1.0203392505645752,-2.591562271118164,0.0,0.0,0.31751513481140137,-6.480535984039307,-0.04858002811670303,-0.014654280617833138,0.003013158217072487,-0.009336384013295174,0.0017010588198900223,0.036819249391555786,-0.06579964607954025,-0.0015828550094738603,-0.08382578939199448,0.20471401512622833,0.017805123701691628,0.014635301195085049,-0.08991119265556335,0.10409895330667496,-15.285061836242676,-10.765715599060059,-0.9723686575889587,0.2334507554769516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,0.09542685002088547,0.5,0.0,0.0,-3.2041478157043457,-5.560260615311563e-05,-0.003183776745572686,0.0,-0.750202476978302,0.0,-5.027232449772434e-11,-1.2957811212910286e-10,0.0,-0.005411576945334673,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.03892587125301361,0.0,35.18500900268555,0.15000000596046448,-5.932806468322838e-10,-6.002211505595767e-10,5.041988094395267e-12,4.7541050957056186e-12,-2.1724797308331212e-11,292.7615966796875,-3.6072301395906337e-11,0.014813661575317383,0.35287386178970337,-0.02895909547805786,-0.009404987096786499,0.006398454308509827,-1.020725131034851,-2.591562271118164,0.0,0.0,0.31941333413124084,-6.496403217315674,-0.03444613516330719,-0.029372451826930046,0.04071679711341858,-0.0024665645323693752,-0.0028865011408925056,-0.042378462851047516,-0.0970064327120781,0.021386176347732544,-0.13616737723350525,0.1593349277973175,-0.03884080797433853,-0.029083890840411186,-0.06702777743339539,0.12547306716442108,-14.8147554397583,-10.45553970336914,-0.9238795638084412,0.38268333673477173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,0.12621371448040009,0.5,0.0,0.0,-3.223888635635376,-0.00032800156623125076,-0.004479521885514259,0.0,-0.751341700553894,0.0,-5.2823710683380654e-11,-1.2957811212910286e-10,0.0,-0.02946641482412815,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.02946578525006771,0.0,35.048709869384766,0.15000000596046448,-5.933668001389947e-10,-6.050879797214748e-10,5.038424105013872e-12,4.724126905636394e-12,-2.1638680430813295e-11,293.8348083496094,-3.120551039792474e-11,-0.18190105259418488,0.14946697652339935,0.055119529366493225,0.006825938820838928,-0.026660509407520294,-0.9889426231384277,-2.591562271118164,0.0,0.0,0.3231915533542633,-6.498342037200928,-0.03306981921195984,-0.05701078474521637,0.07763229310512543,-0.0015490688383579254,0.0008719246834516525,-0.022426068782806396,-0.08872096985578537,0.015235960483551025,-0.07866262644529343,0.18608979880809784,0.02860279753804207,-0.02735123038291931,-0.05376901105046272,0.14042578637599945,-14.398123741149902,-9.932117462158203,-0.8526431918144226,0.5224936604499817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,0.15270081162452698,0.5,0.0,0.0,-3.289175033569336,-0.0004280495923012495,-0.037889473140239716,0.0,-0.751455545425415,0.0,-5.7250065799152594e-11,-1.2957811212910286e-10,0.0,-0.049756500869989395,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.029359783977270126,0.0,34.81589889526367,0.15000000596046448,-5.934462365964066e-10,-6.089591053637378e-10,5.0330282476418464e-12,4.756404471673026e-12,-2.1559238769230937e-11,293.9251708984375,-2.733440383761998e-11,-0.08083108067512512,-0.19483163952827454,-0.1703193336725235,-0.05333227664232254,-0.00013398751616477966,-0.9853333234786987,-2.591562271118164,0.0,0.0,0.3181840181350708,-6.517091274261475,-0.04327671229839325,-0.06142614036798477,0.10710231959819794,0.008524170145392418,0.004725758917629719,-0.021886972710490227,-0.08601171523332596,-0.020281551405787468,-0.04462168365716934,0.1147032380104065,0.015935605391860008,-0.03652036562561989,-0.031478408724069595,0.11588090658187866,-12.45810317993164,-9.776655197143555,-0.760413408279419,0.6494393348693848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,0.2796156108379364,0.5,0.0,0.0,-3.2331037521362305,-0.005442977417260408,-0.19907492399215698,0.0,-0.7504463195800781,0.0,-6.364769822297944e-11,-1.2957811212910286e-10,0.0,-0.06644690036773682,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.023234304040670395,0.0,34.40553665161133,0.15000000596046448,-5.934993607681349e-10,-6.119312279118105e-10,5.025307860812012e-12,4.786068243112229e-12,-2.1506069494692248e-11,291.8392639160156,-2.4362230982566402e-11,0.17424316704273224,-0.5272284150123596,0.15191425383090973,-0.037661418318748474,0.02295304462313652,-1.0062282085418701,-2.591562271118164,0.0,0.0,0.32618188858032227,-6.531627178192139,-0.040716350078582764,-0.08020808547735214,0.14319705963134766,0.005216156132519245,0.0007156375795602798,0.05794215202331543,-0.03881262615323067,-0.06227956339716911,0.011062169447541237,0.10021928697824478,0.05387392267584801,-0.030200093984603882,-0.04379842057824135,0.17309539020061493,-8.475147247314453,-7.766647815704346,-0.649461030960083,0.7603948712348938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,0.18282397091388702,0.5,0.0,0.0,-3.2221574783325195,-0.0009287470602430403,-2.114309549331665,0.0,-0.592958390712738,0.0,-6.688460896242532e-11,-1.2957811212910286e-10,0.0,-0.08602557331323624,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.0007872966234572232,0.0,33.621158599853516,0.15000000596046448,-5.935575364546253e-10,-6.141107622426034e-10,5.025108367612274e-12,4.7408002003257455e-12,-2.1447944115182693e-11,286.6146545410156,-2.2182748693477805e-11,0.004397734999656677,-0.20733298361301422,-0.17417165637016296,-0.06209912151098251,0.029571179300546646,-1.029221773147583,-2.591562271118164,0.0,0.0,0.3285481929779053,-6.5383219718933105,-0.0420776903629303,-0.11181313544511795,0.16930608451366425,0.02690681628882885,0.0072480011731386185,0.03720569610595703,-0.043448980897665024,-0.022043121978640556,-0.13252119719982147,0.051908936351537704,0.13056862354278564,-0.03104853630065918,-0.13183873891830444,0.15040050446987152,5.999109268188477,-9.151779174804688,-0.5224919319152832,0.8526442050933838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,0.6268727779388428,0.5,0.0,0.0,-3.2161362171173096,-0.00027068686904385686,-0.12481144815683365,0.0,-0.37488049268722534,0.0,-7.632346837871395e-11,-1.2957811212910286e-10,0.0,-0.12753672897815704,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.02943558804690838,0.0,31.905550003051758,0.15000000596046448,-5.93511628732557e-10,-6.160899568286027e-10,5.0290631034566324e-12,4.688207721342819e-12,-2.1493815408057948e-11,270.89849853515625,-2.0203543699137683e-11,0.010127842426300049,-1.2726025581359863,0.014661744236946106,-0.03734267130494118,-0.009676825255155563,-1.0311471223831177,-2.591562271118164,0.0,0.0,0.32816269993782043,-6.556896686553955,-0.06837596744298935,-0.11517525464296341,0.19548921287059784,0.06713481992483139,0.002539762295782566,-0.030601441860198975,-0.09157143533229828,-0.08660894632339478,-0.014841896481812,0.19219966232776642,0.2034798413515091,-0.009456301108002663,-0.11062046885490417,0.25769615173339844,9.51224136352539,-8.7952880859375,-0.3826814889907837,0.9238803386688232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,0.7601634860038757,0.5,0.0,0.0,-3.262209177017212,-0.00028600473888218403,-0.08257412910461426,0.0,-0.37482285499572754,0.0,-8.850235128088357e-11,-1.2957811212910286e-10,0.0,-0.1729673147201538,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.027554791420698166,0.0,27.339082717895508,0.15000000596046448,-5.934540636687302e-10,-6.174516453683054e-10,5.034725240882221e-12,4.5568674701679246e-12,-2.1551370063543906e-11,230.95262145996094,-1.8841886384457496e-11,0.11823450028896332,-1.4646316766738892,0.012281626462936401,-0.11415871977806091,0.02045058086514473,-0.9482200145721436,-2.591562271118164,0.0,0.0,0.3325056731700897,-6.5868330001831055,-0.08661335706710815,-0.13469980657100677,0.21872787177562714,0.1253838986158371,0.008457986637949944,0.0455104224383831,-0.13413351774215698,-0.14705418050289154,-0.028725802898406982,0.16485190391540527,0.26611262559890747,-0.026049286127090454,-0.08319535851478577,0.2415715605020523,10.382577896118164,-11.533702850341797,-0.2334488183259964,0.9723690748214722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,0.5007978677749634,0.5,0.0,0.0,-3.215207099914551,-8.477544179186225e-05,-0.1549629122018814,0.0,-0.3749137818813324,0.0,-9.638019549118582e-11,-1.2957811212910286e-10,0.0,-0.22458629310131073,0.0,-1.4570999145507812,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.06427329033613205,0.0,13.148051261901855,0.15000000596046448,-5.933796232149291e-10,-6.178331735107179e-10,5.040940755096646e-12,4.149417354853968e-12,-2.162580357845112e-11,110.34544372558594,-1.8460321812852065e-11,0.1066519170999527,-0.9477470517158508,0.17633484303951263,-0.16081364452838898,-0.032875463366508484,-0.9473779797554016,-2.591562271118164,0.0,0.0,0.3364860415458679,-6.595821380615234,-0.10518836975097656,-0.14654095470905304,0.23108434677124023,0.19169270992279053,-0.006010296754539013,-0.019693434238433838,-0.05118919536471367,-0.11254367977380753,-0.10024576634168625,0.06881379336118698,0.2921597957611084,0.026558447629213333,-0.19106104969978333,0.22697319090366364,9.4862642288208,-15.365290641784668,-0.07846827059984207,0.9969165921211243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
